"Service","EC2-Other($)","EC2-Instances($)","Elastic Load Balancing($)","S3($)","Elastic MapReduce($)","Elastic Container Service for Kubernetes($)","Managed Streaming for Apache Kafka($)","VPC($)","Route 53($)","EC2 Container Registry (ECR)($)","GuardDuty($)","CloudWatch($)","QuickSight($)","Key Management Service($)","Cost Explorer($)","Service Catalog($)","API Gateway($)","Secrets Manager($)","SNS($)","Lambda($)","DynamoDB($)","Glacier($)","Step Functions($)","SQS($)","Simple Workflow Service($)","CloudShell($)","CloudTrail($)","Glue($)","CloudWatch Events($)","X-Ray($)","CloudFormation($)","Total costs($)"
"2025-01-17","873.6646640296","468.8221772241","61.2355115508","66.6335545016","22.7662820508","19.2","16.469253371","17.0958274094","12.8705828","14.8230753636","","7.1810662272","1.548387072","0.33522864","0.13","0","0.0014226416","0.0009","0.0000102727","0.0000140776","0.0000019952","0.0000025026","0.0000002856","0.0000002898","0.000000291","","0","0","0","","","1582.7779625962"
"2025-01-18","863.4480386373","460.5196848151","63.2127471646","66.6843674505","20.114209044","19.2","16.5130902799","17.0593821799","13.0791424","14.8438679016","","7.1497511569","1.548387072","0.33508464","0.12","0","0.0014085885","0.0009","0.0000114256","0.0000154968","0.0000015677","0.000002506","0.0000002861","0.000000322","0.0000002619","","0","0","0","","","1563.8300931964"
"2025-01-19","856.457960447","455.4652088976","49.1424197186","66.5970194205","18.631832784","19.2","16.4719458354","17.0553497977","13.0417352","14.8438679016","","7.1502225822","1.548387072","0.33508464","0.14","0","0.0013172604","0.0009","0.0000107955","0.0000152411","0.0000015677","0.0000025502","0.000000289","0.000000322","0.000000291","","0","0","0","","","1536.0832826135"
"2025-01-20","848.7959850756","471.0708313929","67.3866664974","66.8243756828","26.0575520136","19.2","16.4111961846","17.1223875153","12.9687872","14.8611521373","","7.2767826367","1.548387072","0.33508464","0.12","0","0.0013875265","0.00081","0.0000090288","0.0000152364","0.0000015677","0.000002572","0.0000003022","0.0000002898","0.0000002619","","0","0","0","","","1569.9814148335"
"2025-01-21","851.7415113945","457.901181446","65.2608621336","64.825785246","25.6866063004","19.2","16.4197374992","17.0959480003","13.1267388","14.899777727","","7.3113943288","1.548387072","0.33527064","0.14","0","0.0014402059","0.00081","0.0000166897","0.0000163418","0.0000015677","0.0000026191","0.0000002858","0.000000322","0.0000002619","","0","0","0","","","1555.4954888817"
"2025-01-22","860.7160786098","439.6370252101","67.0826673393","64.8173173247","18.6910584468","19.2","16.5587605342","17.0896503419","13.0848752","14.915515675","","7.2086351017","1.548387072","0.33525564","0.13","0","0.0014156281","0.0009","0.0000212826","0.0000133382","0.0000016389","0.0000024584","0.0000002888","0.0000002898","0.0000002619","","0","0","0","","","1541.0175816822"
"2025-01-23","820.9337947807","439.8872689186","63.7587540814","64.8030739484","17.8824053472","19.2","16.4384106903","17.0729524202","12.9135776","14.926381406","","7.2730379874","1.548387072","0.33495564","0.13","0","0.0014226429","0.00081","0.0000131515","0.0000166053","0.0000017814","0.00000235","0.0000002721","0.0000002898","0.0000002619","","0","0","0","","","1497.1052672471"
"2025-01-24","816.4165787347","439.763530253","64.1921262106","64.8833499308","18.24366435","19.2","16.5063872284","17.1272624711","12.9083324","14.9489334316","","7.2504075016","1.548387072","0.33521664","0.13","0","0.0013980546","0.00099","0.0000089143","0.0000129924","0.0000017101","0.0000024615","0.0000003358","0.000000322","0.0000003492","","0","0","0","","","1493.4565913637"
"2025-01-25","824.5101877392","437.743623935","62.2050239688","64.8636867448","18.1844524992","19.2","16.4856282754","17.068389431","12.8810448","14.9634235007","","7.2802499005","1.548387072","0.33171864","0.12","0","0.0013840024","0.0009","0.0000099674","0.0000164617","0.0000024226","0.0000025999","0.0000003328","0.000000322","0.000000291","","0","0","0","","","1497.3881329064"
"2025-01-26","813.0845477819","434.6945685716","21.7647392779","64.1313703252","16.7380697328","19.2","16.4887785455","17.0610440649","12.7431408","14.9674280496","","7.1330890814","1.548387072","0.33521064","0.11","0","0.001264571","0.0009","0.0000159862","0.0000133092","0.0000015675","0.0000026756","0.0000003188","0.0000003542","0.0000003492","","0","0","0","","","1440.0025730745"
"2025-01-27","815.5557508684","440.8005148085","66.2223322099","65.0079330627","18.0461209716","19.2","16.4904550302","17.0903728674","12.9172312","14.9912295853","","7.2373172722","1.548387072","0.33531864","0.14","0","0.0014261541","0.00117","0.0000092289","0.0000154302","0.0000016388","0.0000026705","0.0000003492","0.0000003542","0.000000291","","0","0","0","","","1495.5855897051"
"2025-01-28","819.0179544992","438.4373616939","67.1788025238","65.1727110222","16.8473658996","19.2","16.4967925529","17.0864762134","12.922218","15.0416129812","","7.261807485","1.548387072","0.33521064","0.13","0","0.0014893825","0.0009","0.0000131153","0.0000142154","0.0000015675","0.000002746","0.0000003632","0.0000003542","0.0000003492","","0","0","0","","","1496.6791226765"
"2025-01-29","818.3265371703","439.117157135","66.1394346238","65.0902684654","17.5713469272","19.2","16.4885803525","17.2572441345","12.9031452","15.0699567716","","7.2494572375","1.548387072","0.33521064","0.13","0","0.0014542562","0.0009","0.0000188203","0.0000155038","0.0000015675","0.0000026849","0.0000003299","0.000000322","0.000000291","","0","0","0","","","1496.4291195054"
"2025-01-30","821.8827182251","440.4212761153","66.5623480834","65.1303536429","17.4133132464","19.2","16.448861213","17.2112458297","12.8907688","15.1281438279","","7.3991865805","1.548387072","0.33524664","0.13","0","0.0014881856","0.0009","0.0000089606","0.0000144958","0.00000171","0.0000027279","0.0000003161","0.0000002898","0.000000291","","0","0","0","","","1501.704266253"
"2025-01-31","840.3896870197","447.8752877709","71.0593590203","65.0441079477","18.764558286","19.2","16.4664572859","17.0709026533","13.0140812","15.2105783186","","7.3496650024","1.548387072","0.33534864","0.13","0","0.0014250086","0.00081","0.0000118206","0.0000144865","0.0000018525","0.0000028799","0.0000003162","0.0000002898","0.0000003201","","0","0","0","","","1533.460687191"
"2025-02-01","924.577504794","444.9778978956","44.3325196043","74.549375906","18.9094017036","19.2","16.6584968401","17.0798699844","17.879568","16.8955306516","","3.0616781687","1.7142856704","0.3571428504","0.12","0","0.001468309","0.0009","0.0000099399","0.0000154316","0.000002565","0.0000025634","0.0000002857","0.0000003542","0.0000003201","","0","0","0","","","1600.315671838"
"2025-02-02","921.5877637239","443.1139905154","42.0394486424","74.6870301116","16.9617709908","19.2","16.5849390668","17.0676641928","12.84943","16.9111246632","","6.5415109683","1.7142856704","0.3571428504","0.12","0","0.0014331803","0.00099","0.0000146269","0.0000140244","0.0000024226","0.0000026503","0.000000316","0.0000002898","0.000000291","","0","0","0","","","1589.7385591973"
"2025-02-03","920.8229652122","450.2413702872","54.9266981074","74.9592223438","18.9746305452","19.2","16.5920137963","17.1079041886","12.8642932","16.9391617913","","7.0727770949","1.7142856704","0.3571428504","0.13","0","0.0015912525","0.00099","0.000011017","0.0000159507","0.0000015676","0.0000028191","0.0000003026","0.0000003542","0.0000003201","","0","0","0","","","1611.9050786715"
"2025-02-04","916.8553876648","452.3500395024","58.70622882","75.0065878757","20.3605895556","19.2","16.6431966714","17.0968217769","12.8728952663","16.9727564114","","6.9860728841","1.7142856704","0.3583218504","0.15","0","0.0016017888","0.0009","0.000010868","0.0000159728","0.0000017101","0.0000028498","0.0000003463","0.0000002898","0.0000003201","","0","0","0","","","1615.2757180951"
"2025-02-05","911.9585711612","459.249315554","56.7801431419","74.9395224709","22.322498562","19.2","16.6484475911","17.0846242709","12.9218151438","16.9817334327","","6.9246417984","1.7142856704","0.3697818504","0.13","0","0.0015842266","0.00099","0.0000143346","0.0000129872","0.0000017814","0.0000027324","0.0000002995","0.0000003542","0.000000291","","0","0","0","","","1617.2279876546"
"2025-02-06","929.335124495","453.6035465348","66.2962880989","75.4977437637","20.8107375228","19.2","16.6461167131","17.0746771879","12.8929912","16.9990048996","","7.093344004","1.7142856704","0.3699318504","0.47","0","0.0016158382","0.00108","0.0000163533","0.0000168898","0.0000023513","0.0000028036","0.000000349","0.0000002576","0.0000003493","","0","0","0","","","1638.0065271327"
"2025-02-07","926.4078619531","452.6706741187","68.8395886847","75.5330102272","18.3490696536","19.2","16.6534433808","17.0736676347","12.9558704","17.0223815596","","6.9704795913","1.7142856704","0.3699258504","0.22","0","0.001531534","0.00099","0.0000221776","0.000012859","0.0000022088","0.0000026919","0.0000003162","0.0000002898","0.000000291","","0","0","0","","","1633.9828210928"
"2025-02-08","926.6013124545","447.3938257022","72.0329343328","75.5378582837","17.2318405308","19.2","16.6160383268","17.0595213847","12.8034932","17.0263299288","","6.8989966675","1.7142856704","0.3698988504","1.59","0","0.001450744","0.0009","0.0000126208","0.0000170505","0.0000015675","0.0000026389","0.0000003025","0.0000002898","0.0000002619","","0","0","0","","","1632.0787208085"
"2025-02-09","915.8205334819","453.3969605592","54.6712314438","75.4219746894","18.6262723032","19.2","16.6406438319","17.0601552185","12.8119348","17.0263299288","","6.8766192938","1.7142856704","0.3697728504","0.66","0","0.0013734634","0.00081","0.0000125159","0.0000124647","0.0000015675","0.0000026169","0.0000003189","0.000000322","0.0000002619","","0","0","0","","","1610.2989276025"
"2025-02-10","927.6621029776","454.3069242198","73.869833114","75.8054697229","19.4710565088","19.2","16.6200766055","17.1188043207","12.8641384","17.0506910649","","7.0110105326","1.7142856704","0.3700908504","0.18","0","0.0014893845","0.00153","0.0000189277","0.0000165971","0.0000019238","0.0000027931","0.0000002888","0.0000003542","0.0000003492","","0","0","0","","","1643.247544606"
"2025-02-11","932.8849810944","459.6651411252","75.1314317951","75.9539447408","22.1460331068","19.2","16.5827582262","17.0871766881","12.8760696","17.1140623232","","7.1612958772","1.7142856704","0.3697818504","0.13","0","0.0015842257","0.00081","0.0000174827","0.0000133216","0.0000015675","0.0000029473","0.0000002996","0.0000004186","0.000000291","","0","0","0","","","1658.0193926518"
"2025-02-12","904.2362657391","452.6553980003","67.0122428586","75.7732484823","18.34953657","19.2","16.6092504603","17.0742632891","12.8330216","17.1494710025","","7.2988490152","1.7142856704","0.3698988504","0.89","0","0.0014718205","0.00108","0.0000198844","0.0000168386","0.0000015675","0.0000026809","0.000000316","0.000000322","0.000000291","","0","0","0","","0","1611.1683252591"
"2025-02-13","916.1997080869","458.1009324399","71.6450761843","76.0539840773","21.3427171164","19.2","16.5529248013","17.1582754941","12.8211248","17.1733193856","","7.3726696841","1.7142856704","0.3696438504","0.95","0","0.0015139722","0.00108","0.000010399","0.0000126533","0.0000015675","0.0000028142","0.0000003329","0.000000322","0.0000003785","","0","0","0","","","1636.6572840303"
"2025-02-14","903.5904026002","450.8303908019","67.1565358173","76.121293244","18.4257714672","19.2","16.5999367004","17.0735070051","12.8788748","17.225177761","","7.2889911171","1.7142856704","0.3696648504","0.17","0","0.0015912525","0.00072","0.0000140866","0.0000156933","0.000001995","0.000002749","0.0000002558","0.0000002576","0.0000002037","","0","0","0","","","1608.6471783285"
"2025-02-15","908.4651640172","451.4638009819","67.4597339104","76.1008981811","19.4783655384","19.2","16.6164643663","17.0598395609","12.8614916","17.239207536","","7.2256696303","1.7142856704","0.3546548983","0.13","0","0.0013804895","0.00072","0.0000133642","0.000012797","0.0000019238","0.0000027269","0.0000002556","0.0000002576","0.000000291","","0","0","0","","","1615.3717079968"
"2025-02-16","898.8466824856","456.0564653166","49.8159825232","75.9855562775","21.90945711","19.2","16.5573564592","17.0546655375","12.8109236","17.239207536","","7.151937588","1.7142856704","0.3697788504","0.13","0","0.0013488763","0.00063","0.0000156359","0.0000160651","0.0000015675","0.0000028319","0.0000002417","0.0000002576","0.0000002037","","0","0","0","","","1594.8443146341"
"2025-02-17","912.353201605","477.7175294365","67.7013904449","76.3551606509","29.0419321932","19.2","16.5246105239","17.0785931752","12.88701","17.2465700005","","7.2458811252","1.7142856704","0.3695358504","0.33","0","0.0014788447","0.00072","0.0000173982","0.0000127516","0.0000015675","0.0000028246","0.0000002388","0.0000002576","0.0000002328","","0","0","0","","","1655.7679347919"
"2025-02-18","904.385566781","456.1180339668","58.534095507","74.3948463451","20.3603482368","19.2","16.5920958135","17.09240811","12.8743104","17.2609060858","","7.27318529","1.7142856704","0.3698988504","0.15","0","0.0015455874","0.00081","0.0000139953","0.0000162995","0.0000015675","0.0000031459","0.000000272","0.0000002898","0.0000002328","","0","0","0","","","1606.322372447"
"2025-02-19","929.2868743725","457.3325814158","60.2590298703","73.4883735555","19.6290936408","19.2","16.5369968655","17.1218386418","12.8459848","17.2990142541","","7.3749529182","1.7142856704","0.3693948504","0.5","0","0.0018195932","0.0009","0.0000231302","0.0000123623","0.0000015675","0.0000028604","0.0000002585","0.000000322","0.0000002328","","0","0","0","","","1632.9611811822"
"2025-02-20","926.474074281","459.5167649123","61.0292481421","73.485823443","20.2073740092","19.2","16.518928776","17.0965422344","12.85318","17.3389541966","","7.7264413821","1.7142856704","0.3696678504","0.23","0","0.0018055366","0.00099","0.000028971","0.0000172448","0.0000018525","0.0000027621","0.0000002555","0.0000004133","0.0000002328","","0","0","0","","","1633.7641321661"
"2025-02-21","916.1195952697","451.1564181468","62.4545629102","73.3570667298","17.7500904636","19.2","16.517941641","17.0761925614","16.1139908","17.375722887","","7.6553664265","1.7142856704","0.3698568504","2.51","0","0.001387515","0.00081","0.0000152397","0.0000119688","0.0000015675","0.0000024246","0.0000002421","0.0000002576","0.0000002328","","0","0","0","","","1619.3733198049"
"2025-02-22","934.2731263944","459.4348347401","62.5542715718","73.573651717","20.7273218256","19.2","16.5198264123","17.0600367056","12.8117496","17.3877128976","","7.2871177033","1.7142856704","0.3698118504","1.05","0","0.0014085901","0.00063","0.0000186576","0.0000166243","0.0000016388","0.0000024602","0.0000002252","0.0000002254","0.0000002619","","0","0","0","","","1643.965825772"
"2025-02-23","932.5764515204","457.7929475513","47.8747460375","73.3995867915","20.6938509132","19.2","16.5198118639","17.0623600183","12.842122","17.3877128976","","7.2636169319","1.7142856704","0.3699348504","1.29","0","0.001310234","0.00072","0.0000218979","0.0000122858","0.0000015675","0.0000024217","0.0000002114","0.0000002898","0.0000002328","","0","0","0","","","1625.9894961873"
"2025-02-24","937.2933682242","461.1950439113","62.2461814661","73.6379600576","21.9859191024","19.2","16.5221233285","17.0925764308","12.8722105201","17.4078721085","","7.3994140692","1.7142856704","0.3699258504","0.24","0","0.0013910282","0.00072","0.0000203343","0.0000163568","0.0000019951","0.0000023497","0.0000002554","0.0000002965","0.0000002328","","0","0","0","","","1649.1790335883"
"2025-02-25","916.6229274069","462.5049473051","62.6894821404","73.5938625545","22.96861248","19.2","16.5263808618","17.0928921286","12.9040604","17.4464634254","","7.6418988579","1.7142856704","0.3668118504","2.59","0","0.0010116563","0.00081","0.0000151119","0.0000129078","0.0000017813","0.0000023437","0.0000002447","0.0000001932","0.0000001746","","0","0","0","","","1633.8644794949"
"2025-02-26","917.4292685512","461.119240418","58.5202903569","73.6728639282","21.6398111856","19.2","16.5205935955","17.0621963904","12.8811432","17.4574900632","","7.3239726218","1.7142856704","0.3701118504","1.13","0","0.0013769774","0.00054","0.0000187154","0.0000160466","0.0000017813","0.0000022166","0.0000001979","0.0000002254","0.0000002037","","0","0","0","","","1626.0432241959"
"2025-02-27","922.0158366064","459.2871214489","66.2998334499","73.9668342678","20.7121830264","19.2","16.5019608536","17.1122816716","12.9459564","17.5076650295","","7.5480461795","1.7142856704","0.3699258504","0.47","0","0.0014191283","0.00063","0.000017402","0.0000127519","0.000001995","0.0000023486","0.0000001949","0.0000001932","0.0000001746","","0","0","0","","","1635.6540146429"
"2025-02-28","937.3117994979","455.7873563219","81.7908946602","74.2947885952","19.7060110548","19.2","16.5919295536","17.2216792836","13.0317888","17.5837812815","","8.1083244673","1.7142856704","0.3697638504","0.15","0","0.001537326","0.00063","0.0000135479","0.0000152825","0.0000022088","0.0000023059","0.000000168","0.0000001932","0.0000001746","","0","0","0","","","1662.8646042437"
"2025-03-01","862.6520135514","449.3151387926","38.4909145645","69.4795305623","19.1974932612","19.2","16.4485837812","17.0613516829","17.8660104","15.8953109832","","2.9679135327","1.548387072","0.32258064","0.13","0","0.0013840017","0.00054","0.0000136717","0.0000138336","0.0000015676","0.0000024161","0.0000002254","0.0000002254","0.0000002328","","0","0","0","","","1530.5771849983"
"2025-03-02","855.9356252476","450.4395704091","38.6614404428","69.546340902","18.2930484072","19.2","16.339158237","17.128869969","12.8297436","15.8953109832","","6.4112965163","1.548387072","0.32258064","0.13","0","0.0013067229","0.00063","0.0000177914","0.0000156383","0.0000015675","0.0000023428","0.0000001814","0.0000001932","0.0000001455","","0","0","0","","","1522.6833470092"
"2025-03-03","853.6340928867","459.9410024378","49.6094846183","69.9359274701","21.0812843268","19.2","16.3503660214","17.1870195959","12.8525532","15.8993909679","","6.7914095819","1.548387072","0.32258064","0.2","0","0.0015350487","0.00045","0.0000137274","0.0000139512","0.0000028502","0.0000023142","0.0000001814","0.0000002254","0.0000001746","","0","0","0","","","1544.5555172919"
"2025-03-04","853.4639842011","459.9353082979","57.5889793754","70.1610305802","20.30436591","19.2","16.2985532974","17.1288491789","12.8402874513","15.956595695","","6.9272370842","1.548387072","0.32298864","1.63","0","0.0015455859","0.00063","0.0000160324","0.0000107205","0.0000026364","0.0000023068","0.0000001816","0.0000001932","0.0000002037","","0","0","0","","","1553.3087746439"
"2025-03-05","863.9165319233","458.4097479508","59.5178725799","70.1642531083","19.358945082","19.2","16.3964385801","17.1190659133","12.8758124","16.0328802037","","6.9008453013","1.548387072","0.33525564","0.12","0","0.0015982781","0.00063","0.0000153515","0.000017976","0.00000171","0.0000022107","0.0000002224","0.0000002254","0.0000001455","","0","0","0","","","1561.8983018743"
"2025-03-06","867.8896043335","462.2931901295","61.5121971483","70.5042192105","19.9882855008","19.2","16.4059669485","17.1410462407","12.8834628","16.0919371092","","7.3617805746","1.548387072","0.33496164","0.55","0","0.0015280344","0.00045","0.0000167174","0.0000109885","0.0000018525","0.0000020888","0.0000001813","0.0000001288","0.0000001746","","0","0","0","","","1573.7070488739"
"2025-03-07","866.0121321709","497.8535643286","65.3354451809","70.7366799982","18.3870797676","19.2","16.4324328458","17.0972265927","12.8659984","16.1621883572","","6.8712904224","1.548387072","0.33543564","0.17","0","0.0015842371","0.00045","0.0000158417","0.0000168977","0.0000019951","0.0000019974","0.000000151","0.000000161","0.0000001455","","0","0","0","","","1609.0099322028"
"2025-03-08","854.3915168328","527.233410163","64.5358656949","70.6590984912","18.2595593772","19.2","16.4506506423","17.1377256942","12.89318","16.1682206568","","6.8596940185","1.548387072","0.33512964","0.13","0","0.0014331788","0.00054","0.000012811","0.0000121579","0.0000017813","0.0000020272","0.0000001677","0.0000001932","0.0000001455","","0","0","0","","","1625.8044407455"
"2025-03-09","848.3841926559","533.9704656286","52.4826889796","70.4520436883","20.272266594","19.2","16.4240530956","17.0615885309","12.8575664","16.1697761695","","7.0744993561","1.548387072","0.33501864","0.13","0","0.0013980652","0.00045","0.0000201307","0.0000163117","0.0000021376","0.000002145","0.0000001813","0.000000161","0.0000001746","","0","0","0","","","1616.3644361176"
"2025-03-10","871.6941896833","494.403391171","71.3993310031","70.7713672962","20.761797684","19.2","16.3559157749","17.0991118927","12.933372","16.1861391486","","6.948160284","1.548387072","0.33530064","0.18","0","0.0014437189","0.00045","0.0000127783","0.0000104473","0.0000019951","0.0000021732","0.0000001374","0.000000161","0.0000001746","","0","0","0","","","1619.8183852356"
"2025-03-11","860.7790532648","431.1705831398","70.0259079622","70.9531427422","20.897604264","19.2","16.5631044732","17.1060788819","12.9332868","16.2333029805","","6.9644015651","1.548387072","0.33519864","0.13","0","0.0015139736","0.00045","0.0000145845","0.0000174693","0.0000015676","0.0000021961","0.000000151","0.000000161","0.0000001746","","0","0","0","","","1544.8420520634"
"2025-03-12","822.527559091","425.1498737032","66.0375435569","70.89265689","20.842996482","19.2","16.4224144136","17.0976236428","12.9059716","16.2825055811","","7.0207363189","1.548387072","0.33484464","0.21","0","0.0014683067","0.00045","0.0000220057","0.0000115962","0.0000015675","0.0000021284","0.0000001782","0.000000161","0.0000001164","","0","0","0","","","1496.4750690516"
"2025-03-13","821.8950422259","405.8426001975","61.2653836825","70.9403060246","21.4042602228","19.2","16.3671524527","17.0866406403","12.8771117338","16.2879233664","","7.1280142268","1.548387072","0.33516264","0.13","0","0.0014261552","0.00036","0.00002184","0.0000171827","0.0000018525","0.0000021523","0.0000001512","0.0000002254","0.0000001455","","0","0","0","","","1472.3098141901"
"2025-03-14","798.8898672622","394.8871044717","27.5122816102","70.2029481322","20.5256163156","19.2","16.3779660848","17.0576490117","12.8040676076","16.2879233664","","7.2260668786","1.548387072","0.33526464","0.12","0","0.0013242871","0.00045","0.0000179738","0.000012427","0.0000019951","0.0000019967","0.0000001679","0.0000001288","0.0000001455","","0","0","0","","","1402.9769515749"
"2025-03-15","832.233023456","398.8382264534","55.4606887591","70.9150287317","23.2779394836","19.2","16.357883633","17.0655616274","12.845716","16.304832719","","7.223220602","1.548387072","0.33514464","0.13","0","0.0013699522","0.00045","0.0000173551","0.0000166992","0.0000021376","0.0000020864","0.000000168","0.0000001932","0.0000001455","","0","0","0","","","1471.7375119144"
"2025-03-16","827.3747962982","394.6781169995","46.7407150949","70.9343735694","21.3627761232","19.2","16.3395868426","17.0643950889","12.8113148","16.3140899976","","7.097623858","1.548387072","0.33524664","0.13","0","0.0013102346","0.00045","0.0000138464","0.0000125931","0.0000015675","0.0000020651","0.0000001375","0.0000001288","0.0000001746","","0","0","0","","","1451.9332131319"
"2025-03-17","812.6722873188","396.7612882621","64.2075420964","71.2621988934","22.444786194","19.2","16.3573521709","17.0885753599","12.8762476","16.3308677695","","7.3457989653","1.548387072","0.33183864","0.15","0","0.0014577691","0.00045","0.0000137992","0.0000164173","0.0000024225","0.000002019","0.0000001208","0.000000161","0.0000001164","","0","0","0","","","1458.5791131676"
"2025-03-18","807.1562225607","392.7129636064","65.3666350011","71.3897216571","22.5302085864","19.2","16.4267831868","17.0813306277","12.8651872","16.3500404591","","7.4304532705","1.548387072","0.32920764","0.23","0","0.0014823573","0.00018","0.000014253","0.0000130575","0.0000026365","0.0000020838","0.0000000604","0.0000001288","0.0000000582","","0","0","0","","","1450.6188355033"
"2025-03-19","803.0147805944","385.6405047464","65.8733136163","70.3251873614","20.6067847752","19.2","16.4172348631","17.1350676574","12.874606","16.3639962256","","7.4189082491","1.548387072","0.32881764","0.27","0","0.0014577664","0.00009","0.00001493","0.0000162475","0.0000017814","0.0000020605","0.0000000468","0.000000161","0.0000000582","","0","0","0","","","1437.0191718527"
"2025-03-20","814.4838594605","386.8670250734","61.3236763237","69.3990175325","22.4569170168","19.2","16.4102653616","17.0641223541","12.8675532","16.3710465912","","7.3894757964","1.548387072","0.32855964","0.16","0","0.0014437192","0.00027","0.0000194892","0.0000127022","0.0000025652","0.0000019304","0.0000000906","0.0000001932","0.0000000873","","0","0","0","","","1445.8716561995"
"2025-03-21","789.203475032","383.5128035307","60.9645321918","69.0077446181","20.8897996872","19.2","16.4096396111","17.0856444255","12.8409476","16.3992129864","","7.4404228804","1.548387072","0.33008964","0.16","0","0.0014928962","","0.0000188721","0.000016436","0.0000029214","0.0000020397","0.0000000332","0.0000001288","0.0000000582","","0","0","0","","","1414.9942326608"
"2025-03-22","796.259735434","387.865873792","58.9712532292","68.6303997824","20.7658096368","19.2","16.3890259247","17.0601358462","12.7901492","16.4263728432","","8.0241731274","1.548387072","0.32851164","0.15","0","0.0013313126","0.00018","0.0000115614","0.0000125828","0.00000171","0.0000019529","0.0000000438","0.0000001288","0.0000000291","","0","0","0","","","1424.4113668493"
"2025-03-23","804.8853328849","379.7398844293","45.9030683795","68.5723315655","20.6064924792","19.2","16.4273803901","17.0547302428","12.7523992","16.4263728432","","7.2723408151","1.548387072","0.32855364","0.13","0","0.0013313115","0.00009","0.0000171249","0.0000159601","0.0000016389","0.0000021464","0.0000000498","0.0000001932","0.0000000873","","0","0","0","","","1410.8487324537"
"2025-03-24","782.0532531425","390.9835857532","60.4787597513","68.8160887043","26.1629749044","19.2","16.390560356","16.9707660963","12.8083304","16.4565370796","","7.7365729688","1.548387072","0.32836464","0.18","0","0.001384001","0.000005","0.0000322384","0.0000133335","0.0000021375","0.0000019826","0.0000000166","0.0000000644","0.0000000291","","0","0","0","","","1420.1156196715"
"2025-03-25","801.560156034","390.2935600686","62.5287062659","69.2362099096","24.6083703468","19.2","16.4070472649","17.4487234642","12.897388","16.5089312787","","7.7181571159","1.548387072","0.32852964","0.19","0","0.0014121126","0.00027","0.0000170861","0.0000107741","0.0000029213","0.0000021064","0.000000074","0.000000161","0.0000000582","","0","0","0","","","1440.4758817543"
"2025-03-26","774.6385321341","383.0283430024","62.0253691894","72.5153257687","21.8742157692","19.2","16.4080548442","18.6219694422","12.9011412","16.6112422255","","7.7223266033","1.548387072","0.32822364","0.31","0","0.0013945406","0.00018","0.0000139976","0.0000172958","0.0000081076","0.0000020659","0.0000000438","0.000000161","0.0000000582","","0","0","0","","","1407.7347471615"
"2025-03-27","780.8520739775","387.2130552837","61.0494839041","71.2830483867","22.3494339756","19.2","16.4057231746","17.3474550117","12.8785712","16.7284716834","","7.7831233436","1.548387072","0.32858964","0.21","0","0.001412106","0.00009","0.0000115155","0.0000119899","0.0000034201","0.000001951","0.0000000468","0.0000000966","0.0000000582","","0","0","0","","","1415.178947837"
"2025-03-28","795.4167483354","383.9145312029","63.8492850342","70.6853176112","22.4031654996","19.2","16.4017797915","17.2115915489","12.9024736","16.8484160432","","7.7108344366","1.548387072","0.32983764","0.15","0","0.0013980528","0.00027","0.0000128412","0.0000163382","0.0000018526","0.0000019104","0.000000074","0.000000161","0.0000000582","","0","0","0","","","1428.5740691039"
"2025-03-29","791.053436137","384.0372214057","65.989698595","69.8815323349","22.7054353344","19.2","16.405823943","17.0741440767","12.8850588","16.921888038","","7.55884534","1.548387072","0.33034164","0.12","0","0.0014015677","0.00009","0.0000151403","0.0000112773","0.0000017813","0.0000020123","0.0000000302","0.000000161","0.0000000291","","0","0","0","","","1425.7133347159"
"2025-03-30","786.9106155103","383.3810852663","51.3525220441","69.0356016969","22.694947116","19.2","16.3814034785","17.0621705107","12.7913364","16.9514881521","","7.1663547246","1.548387072","0.33046464","0.14","0","0.0014121039","","0.0000206949","0.0000169073","0.00000171","0.0000020487","0.0000000498","0.000000161","0.0000000873","","0","0","0","","","1404.9478303744"
"2025-03-31","787.5649778132","392.0444764845","59.2079607714","69.3597457175","24.1102849164","19.2","16.3959357659","17.0643996653","12.915094","16.9709671622","","7.2993279096","1.548387072","0.33004464","0.14","0","0.0014390477","0.00018","0.0000194482","0.0000115543","0.0000017813","0.0000019748","0.0000000604","0.000000161","0.0000000582","","0","0","0","","","1424.1532560039"
"2025-04-01","794.0587199965","391.801954707","34.4828741927","75.2603542485","21.7451615244","19.2","16.4834230904","17.1590776329","17.8342896","17.6175513319","","3.2630088618","1.6000000128","0.333333336","0.13","0","0.0014156177","0.00018","0.0000200856","0.0000152626","0.0000018526","0.0000020614","0.0000000438","0.0000000966","0.0000000291","","0","0","0","","","1410.9713835843"
"2025-04-02","818.6931741202","400.787833444","43.2231732679","74.5873824908","23.7298626288","19.2","26.5520959882","16.7831664297","12.8867844","17.7344395865","","6.7292217449","1.6000000128","0.333333336","0.46","0","0.0015526099","0.00009","0.0000136547","0.0000129588","0.0000153501","0.0000020415","0.0000000468","0.000000161","0.0000000582","","0","0","0","","","1463.3021543308"
"2025-04-03","808.3931807326","397.3532855414","44.6868872824","75.8914447859","22.653341688","19.2","38.6064731455","16.6891411593","12.8804684","17.8052424082","","8.0719617912","1.6000000128","0.333333336","0.35","0","0.001566663","0.00027","0.0000136296","0.0000152892","0.0000015675","0.000001997","0.000000074","0.000000161","0.0000000582","","0","0","0","","","1464.5166297228"
