"Service","EC2-Instances($)","EC2-Other($)","Relational Database Service($)","ElastiCache($)","DocumentDB (with MongoDB compatibility)($)","Elastic Container Service for Kubernetes($)","S3($)","VPC($)","Elastic Load Balancing($)","CloudWatch($)","Elastic MapReduce($)","Elastic File System($)","EC2 Container Registry (ECR)($)","Secrets Manager($)","Transfer Family($)","Route 53($)","DynamoDB($)","Backup($)","WAF($)","Key Management Service($)","Elastic Container Service($)","Cost Explorer($)","Service Catalog($)","SNS($)","Athena($)","SES($)","Lambda($)","Simple Workflow Service($)","Step Functions($)","CloudShell($)","CloudTrail($)","Glue($)","SQS($)","CloudFormation($)","X-Ray($)","Total costs($)"
"2025-03-22","210.3419532268","126.0711860167","152.3983898284","55.944","43.2828676832","33.6","25.7702827937","25.5650394506","21.2305922429","6.3603811861","","4.2367479024","2.6132837544","1.9028732264","","0.5710852","1.63392","0.6596493102","0.4615151064","0.295944576","","0.1","0","0.0000689613","","","0.000015354","0.0000014847","0.0000009948","","0","0","0","","","713.039798299"
"2025-03-23","212.9260596015","125.0410762236","150.4282596519","55.944","43.280155339","33.6","25.734279806","25.5661080856","20.6337660367","6.3031125716","","4.2367479024","2.6132837544","1.9007182264","","0.520804","1.63392","0.6596493102","0.4515605064","0.296076576","","0.1","0","0.0000667891","","","0.0000133447","0.0000014847","0.0000014922","","0","0","0","","","711.8696607024"
"2025-03-24","231.5287524868","133.4547104845","151.4927826491","55.944","43.2825026067","33.6","25.8823957068","25.6129091192","21.6403349822","9.2145024379","","4.2367479024","2.6137009676","1.7413832264","","0.5760328","1.63392","0.6596493102","0.4671773064","0.295953576","","0.08","0","0.0001240218","","","0.0000165647","0.0000004949","0.0000007486","","0","0","0","","","743.9575973922"
"2025-03-25","231.0565813362","134.1287448721","157.3608663347","55.944","43.2803903972","33.6","26.0481590984","25.6385447308","20.9692122576","8.3052020243","","4.2367479024","2.6149785916","1.6152732264","","0.5756832","1.63392","0.6596493102","0.4609157064","0.296037576","","0.1","0","0.0001554704","","","0.0000127375","0.0000014847","0.0000009948","","0","0","0","","","748.5250772517"
"2025-03-26","231.2054247443","130.8129495346","151.266380112","55.944","43.2827286897","33.6","25.9752283521","25.6442614395","21.0458033223","7.5880808717","","4.2367479024","2.6172272705","1.6140632264","","0.5823564","1.63392","0.6596493102","0.4938545064","0.296367576","","0.13","0","0.0001238419","","","0.0000166248","0.0000009898","0.0000014922","","0","0","0","","","738.6291862068"
"2025-03-27","231.4312879233","131.7760923035","151.4358575844","55.944","43.282355178","33.6","25.8863981143","25.6138837783","22.1355077735","7.447516734","","4.2367479024","2.618802104","1.6147232264","","0.565306","1.63392","0.6596493102","0.4639883064","0.295548576","","0.08","0","0.0001176268","","","0.0000122932","0.0000004949","0.0000009898","","0","0","0","","","740.7217162194"
"2025-03-28","233.0482435981","134.65707627","129.5889120431","55.944","33.3902488976","33.6","25.9833690248","25.6211766032","21.2300201884","8.771845781","","4.2367479024","2.6196891045","1.5483039253","","0.567782","1.63392","0.6596493102","0.4722431064","0.295773576","","0.1","0","0.0001684296","","","0.0000148064","0.0000014847","0.0000009948","","0","0","0","","","713.9691870465"
"2025-03-29","223.9156080364","133.4002180922","103.841355951","55.944","21.6421891648","33.6","26.1212631454","25.6026623706","21.712308324","9.00994731","","4.2367479024","2.6211775633","1.6137932264","","0.5500764","1.63392","0.6596493102","0.4675925064","0.298473576","","0.1","0","0.0000934868","","","0.0000131474","0.0000014847","0.0000014923","","0","0","0","","","666.9710924903"
"2025-03-30","221.0817332543","131.2584278393","107.5447177758","55.944","21.6414409448","33.6","25.834219425","25.5715358993","20.5008202024","8.8811316855","","4.2367479024","2.6218822008","1.6137632264","","0.5107716","1.63392","0.6596493102","0.4612559064","0.298599576","","0.09","0","0.000128847","","","0.0000145844","0.0000009898","0.000001246","","0","0","0","","","663.9847624158"
"2025-03-31","233.412629378","136.1491490542","109.1275700402","55.944","21.6421269048","33.6","26.2596690534","25.6185780815","21.6758421086","9.1104528052","","4.2367479024","2.6219105102","1.6139882264","","0.5554768","1.63392","0.6596493102","0.4650287064","0.298764576","","0.1","0","0.0002025034","","","0.0000141889","0.000001429","0.000001241","","0","0","0","","","684.7257228198"
"2025-04-01","235.4366802812","139.7855086197","110.2470111428","55.944","21.6416952632","33.6","26.9204759716","25.6460569953","22.6487157851","3.4819114114","","4.3779728328","2.7097434583","1.6672266656","","8.0444272","0.0000244366","0.6816376205","0.4753092672","0.3222222248","","0.08","0","0.0001876421","","","0.0000139142","0.0000004949","0.0000007436","","0","0","0","","","693.7108219709"
"2025-04-02","235.4264591675","136.2057375714","109.5227504633","55.944","21.6418816032","33.6","26.9236812502","25.6525773128","21.5348974405","7.1154569247","","4.3779728328","2.7108673485","1.5989722212","","0.5521012","0","0.6816376205","0.5620770672","0.333333336","","0.13","0","0.0001266522","","","0.0000147913","0.0000009898","0.000001246","","0","0","0","","","684.5145470391"
"2025-04-03","234.3995759233","135.2119540617","111.6994890861","55.944","21.6419016232","33.6","26.8505609835","25.6146882772","22.9369341072","7.015376757","","4.3779728328","2.7119820933","1.6691816656","","0.5484996","0","0.6816376205","0.5155626672","0.333333336","","0.1","0","0.0001384092","","","0.0000130378","0.0000014847","0.000001241","","0","0","0","","","685.8528048073"
"2025-04-04","234.525815955","135.6735270387","129.1926502799","55.944","31.1117206525","33.6","26.6143425452","25.6351107467","20.8777966965","7.1186372509","","4.3779728328","2.7135909137","1.6684516656","","0.5341124","0.2308835525","0.6816376205","0.4782780672","0.333333336","","0.09","0","0.0001346777","","","0.000015209","0.0000009898","0.0000014922","","0","0","0","0","","711.4020139224"
"2025-04-05","222.5707036622","133.0499750214","152.0881132885","55.944","43.281020006","33.6","26.4623826148","25.6850478708","22.1550853635","6.9186177023","","4.3779728328","2.7147070464","1.6682266656","","0.5043344","0.74592","0.6816376205","0.5398926672","0.334350336","","0.08","0","0.0000863969","","","0.0000122958","0.0000004949","0.0000007486","","0","0","0","","","733.4020870342"
"2025-04-06","222.804744374","133.5825794974","151.3077890186","55.944","43.2823685408","33.6","26.3732142085","25.6823932401","19.8209413569","7.1256888522","","4.3779728328","2.7147070464","1.6688116656","","0.4595796","0.74592","0.6816376205","0.4533312672","0.342348336","","0.09","0","0.0000871084","","","0.0000155741","0.0000009898","0.000001241","","0","0","0","","","731.0581323703"
"2025-04-07","235.6414358154","141.1524534621","156.3122988354","55.944","43.2816962728","33.6","26.6536440023","25.76292577","19.9135022454","8.6817339307","","4.3779728328","2.715830937","1.6684366656","","0.5237396","0.74592","0.6816376205","0.4604556672","0.342195336","","0.1","0","0.0001490426","","","0.0000130218","0.0000009898","0.0000014922","","0","0","0","","","758.5600435396"
"2025-04-08","239.1651507019","145.9900844427","152.6207643316","55.944","43.2806563327","33.6","26.7549224385","25.7461699746","20.7238247902","9.1426654354","","4.3779728328","2.7179257703","1.5991672212","","0.5023724","0.7459255425","0.6816376205","0.4971120672","0.342825336","","0.23","0","0.0002100518","","","0.0000152572","0.0000009898","0.000001246","","0","0","0","","","764.6634047829"
"2025-04-09","238.4355895237","138.8418889718","152.6794384265","55.944","43.2818734596","33.6","26.5942992205","25.7421500556","20.3316288343","8.4648619245","","4.3779728328","2.7192727628","1.6001722212","","0.5045488","0.74592","0.6816376205","0.4607994672","0.341697336","","0.24","0","0.0001208201","","","0.0000124056","0.0000014847","0.000001241","","0","0","0","","","755.5878874084"
"2025-04-10","235.8025967118","135.5717611035","157.1756350037","55.944","43.2821288593","33.6","1175.5666346973","25.6646769481","20.5544515049","8.2508567028","","4.3779728328","2.722028641","1.6684966656","","0.4839012","0.74592","0.6816376205","0.4611582672","0.340983336","","0.08","0","0.0000911267","","","0.0000161513","0.0000014847","0.0000009948","","0","0","0","","","1902.974949852"
"2025-04-11","238.1244461089","136.0745484569","153.0873202411","55.944","43.2804018714","33.6","39.1107975702","25.6709422956","20.1405800435","8.3581897113","","4.3779728328","2.7245944338","1.6691166656","","0.4826208","0.74592","0.6816376205","0.4592370672","0.343107336","","0.11","0","0.0000948654","","","0.0000117019","0.0000009898","0.000001246","","0","0","0","","","764.9855418579"
"2025-04-12","226.6672997137","132.0776823959","152.6710925051","55.944","43.2831338832","33.6","11.1684180449","25.5760726713","20.0292139681","8.2621521365","","4.3779728328","2.725603032","1.6688066656","","0.4582852","0.74592","0.6816376205","0.4589088672","0.342651336","","0.09","0","0.0000724836","","","0.0000158101","0.0000014847","0.000001241","","0","0","0","","","720.8289418922"
"2025-04-13","226.7893559306","131.4045048106","151.1821523713","55.944","43.2801228108","33.6","11.1433624311","25.5633760366","19.9978744257","8.3663338861","","4.3779728328","2.725603032","1.6681666656","","0.4269164","0.74592","0.6816376205","0.4572036672","0.343386336","","0.09","0","0.0000692596","","","0.0000123306","0.0000014847","0.0000014922","","0","0","0","","","718.787973824"
"2025-04-14","241.4280675413","135.5825806692","152.4107545529","55.944","43.2832426418","33.6","10.790100061","25.6084219369","20.5859607647","8.5649876719","","4.3779728328","2.7265228392","1.6690766656","","0.468772","0.74592","0.6816376205","0.4622256672","0.342666336","","0.12","0","0.0000897651","","","0.0000164469","0.0000009898","0.000001241","","0","0","0","","","739.3930182438"
"2025-04-15","238.8452752984","136.8262689122","152.7750807823","55.944","43.2800688072","33.6","11.5476844171","25.6403567161","22.0140673068","8.721750578","","4.3779728328","2.7286269713","1.6690316656","","0.49508","0.74592","0.6816376205","0.4754940672","0.343434336","","0.13","0","0.0000959771","","","0.0000116339","0.0000014847","0.0000007436","","0","0","0","","","740.8418601508"
"2025-04-16","238.2306593612","140.6834499298","157.3913791648","55.944","43.281596276","33.6","11.025881031","25.7056624252","22.1897080402","9.1042037238","","4.3779728328","2.7343793135","1.6693166656","","0.553054","1.18992","0.6816376205","0.5220834672","0.342399336","","0.17","0","0.0001023598","0.00005","","0.0000159794","0.0000014847","0.000001246","","0","0","0","","","749.3974742575"
"2025-04-17","238.8774884245","158.9622202952","151.8613319255","55.944","43.282412696","33.6","11.2837169489","25.8249368188","53.8279799537","9.45337405","","4.3779728328","2.7422274307","1.6684816656","","0.496708","1.63392","0.6816376205","0.7277964672","0.343104336","","0.12","0","0.0001321222","","","0.0000125915","0.0000009898","0.0000014922","","0","0","0","","","795.7094566611"
"2025-04-18","237.9553446951","144.0281948461","151.1611589242","55.944","43.2804083673","33.6","11.1591201474","25.7642393637","20.5982113008","9.8365007091","","4.3779728328","2.748097903","1.6683866656","","0.4702716","1.63392","0.6816376205","0.4623786672","0.342720336","","0.13","0","0.0001419188","","","0.0000158417","0.0000014847","0.0000009948","","0","0","0","","","745.8427242188"
"2025-04-19","232.1175553394","136.232799581","151.8293748094","55.944","43.2833785843","33.6","11.2881453922","25.6415163242","20.5971221564","9.0378925969","","4.3779728328","2.7496579536","1.6681066656","","0.4647944","1.63392","0.6816376205","0.4959498672","0.342354336","","0.12","0","0.0000953664","","","0.0000118046","0.0000009898","0.0000009948","","0","0","0","","","732.1062876151"
"2025-04-20","221.9636865569","136.2571016376","151.4917772397","55.944","43.280584056","33.6","11.1639729546","25.5751879373","19.9066885852","9.1369137178","","4.3779728328","2.7496579536","1.6681316656","","0.4268288","1.63392","0.6816376205","0.4518846672","0.343098336","","0.11","0.0028","0.0000913252","","","0.000016097","0.0000004949","0.0000014922","","0","0","0","","","720.7659539701"
"2025-04-21","234.5159319126","143.6423381548","152.3834678938","55.944","43.282427436","33.6","11.2076752177","25.6355665615","20.9340075349","9.756698339","","4.3779728328","2.751171736","1.6690116656","","0.4969904","1.63392","0.6816376205","0.4772664672","0.342669336","","0.13","0.0105","0.0001670616","","","0.0000116422","0.0000014847","0.0000009948","","0","0","0","","","743.4734342917"
"2025-04-22","234.8742500602","141.0755615265","153.1732206776","55.944","43.281348556","33.6","10.9205493263","25.6235989219","21.0159085311","9.1959968513","","4.3779728328","2.7532890701","1.6691066656","","0.5178792","1.63392","0.6816376205","0.4714554672","0.342507336","","0.13","0.0112","0.0001449355","","","0.0000155698","0.0000014847","0.0000014922","","0","0","0","","","741.2935661253"
"2025-04-23","235.7469771017","140.7908574527","152.4753375528","55.944","43.282093696","33.6","11.4563150556","25.7078371665","22.2706712297","9.6745150545","","4.3779728328","2.7540236197","1.5982472212","","0.5089632","1.63392","0.6816376205","0.4765056672","0.343089336","","0.15","0.0077","0.0001529021","","","0.0000125444","0.0000004949","0.0000014922","","0","0","0","","","743.4808312405"
"2025-04-24","241.1004226471","146.1163848637","154.2714113332","55.944","43.2801033096","33.6","11.1991446249","25.3326007024","21.1338023542","9.5328722923","","4.3779728328","2.7561494465","1.6737066656","","0.5060116","1.63392","0.6816376205","0.4999356672","0.346767336","","0.12","0.0105","0.0002015038","","","0.0000152221","0.0000015012","0.000001519","","0","0","0","","","754.1175630421"
"2025-04-25","239.5059624396","147.2357867434","153.0362797212","55.944","43.2837107616","25.67275347","11.3304530781","25.1988810415","20.917517291","9.6019033471","","4.3779728328","2.7584719137","1.6837716656","","0.5101508","1.63392","0.6816376205","0.4732998672","0.353352336","","0.11","0.0042","0.0002029463","","","0.0000124639","0.0000015415","0.0000020787","","0","0","0","","","744.3142439597"
"2025-04-26","224.33268547","137.406874286","152.3522862568","55.944","43.2824237494","21.6","11.2827977241","25.0850870392","19.4024543032","9.2105798208","","4.3779728328","2.758906932","1.6803366656","","0.4758912","1.63392","0.6816376205","0.4625748672","0.3691848917","","0.11","0.0042","0.000085505","","","0.0000152875","0.0000020254","0.0000018115","","0","0","0","","","712.4539182887"
"2025-04-27","224.1814308461","141.449889234","152.3905206079","55.944","43.281593508","21.6","11.0564578494","25.0905966215","19.0865809448","9.4580712784","","4.3779728328","2.758906932","1.6745716656","","0.4466672","1.63392","0.6816376205","0.4778538672","0.3823146696","","0.11","0.0028","0.0000998979","","","0.000012672","0.000001501","0.0000017687","","0","0","0","","","716.0859015174"
"2025-04-28","236.5603566356","147.9990767606","158.6854869753","55.944","43.2820432988","21.6","10.9064461148","25.1352068006","20.3954112503","9.6704602793","","4.3779728328","2.7592812896","1.6786366656","","0.4925484","1.63392","0.6816376205","0.4691622672","0.3834786696","","0.11","0.0042","0.0001758352","","","0.0000147065","0.0000015122","0.0000015367","","0","0","0","","","742.7695194512"
"2025-04-29","236.3823693392","146.9324725151","153.5095717937","55.944","43.2817678344","21.6","11.4106589776","25.1290757906","19.3560745508","9.66442853","","4.3779728328","2.7598961385","1.6072672212","","0.4884136","1.63392","0.6816376205","0.4615980672","0.3841626696","","0.11","0.0049","0.0001288438","","","0.0000155176","0.0000015086","0.0000015293","","0","0","0","","","735.7203348805"
"2025-04-30","238.8951922911","157.0760905748","153.1404471898","55.944","43.281278292","21.6","11.1825856846","25.2309369044","21.2462143061","10.2392795377","","4.3779728328","2.7603940312","1.6899716656","","0.4918508","1.63392","0.6816376205","0.4656270672","0.3860166696","","0.16","0.0042","0.0003078357","","","0.0000132495","0.0000020384","0.0000020844","","0","0","0","","","750.4879406754"
"2025-05-01","239.4459160462","151.3006349862","153.5568633516","55.944","43.2827768336","21.6","10.9606273337","25.2258259307","20.0932059575","3.7046739324","","4.2367479024","2.6714041896","1.6357632264","","7.9951292","0.0000244366","0.6596493102","0.4519301064","0.354838704","","0.11","0","0.0002160747","","","0.0000145609","0.0000020384","0.0000018325","","0","0","0","","","743.230245954"
"2025-05-02","240.0836234343","149.7767006656","152.1733575919","55.944","43.2810995192","21.6","10.5990772126","25.1213855544","20.3310360239","7.8485526023","","4.2367479024","2.6718313096","1.6184732264","","0.5224692","0","0.6596493102","0.4599437064","0.354838704","","0.11","0","0.0001808695","","","0.0000137297","0.0000009952","0.0000012541","","0","0","0","","","737.3929828117"
"2025-05-03","228.6168271118","137.3633484607","151.2225372448","55.944","43.2816523792","21.6","11.2338923668","25.085198195","19.9850591876","7.3731362007","","4.2367479024","2.6722328688","1.6336082264","","0.5103048","0","0.6596493102","0.5737457064","0.367084704","","0.11","0","0.0001041485","","","0.0000148828","0.0000015379","0.0000015785","","0","0","0","","","712.4691468125"
"2025-05-04","229.409921415","133.8628180796","151.7322234137","55.944","43.2820831392","21.6","10.7400238387","25.0834853042","22.7565076606","7.4107715033","","4.2367479024","2.6722328688","1.6361632264","","0.7948172","0.23088","0.6596493102","0.5173595064","0.373093704","","0.11","0","0.0000730814","","","0.0000132116","0.0000020384","0.0000020848","","0","0","0","","","713.0528684887"
"2025-05-05","241.8939646857","154.0333280598","152.7309945146","55.944","43.2814924392","21.6","10.2238877539","25.2465424921","42.1477730414","7.3810778291","","4.2367479024","2.673168333","1.6300732264","","0.5253768","0.74592","0.6596493102","0.5955791064","0.357876758","","0.11","0","0.0001270417","","","0.0000141764","0.0000020198","0.000002051","","0","0","0","","","766.0175975411"
