"Service","EC2-Instances($)","EC2-Other($)","VPC($)","Relational Database Service($)","Route 53($)","Elastic Load Balancing($)","OpenSearch Service($)","DocumentDB (with MongoDB compatibility)($)","DynamoDB Accelerator (DAX)($)","Elastic Container Service for Kubernetes($)","CloudWatch($)","Secrets Manager($)","DynamoDB($)","ElastiCache($)","EC2 Container Registry (ECR)($)","S3($)","Cost Explorer($)","Service Catalog($)","Key Management Service($)","API Gateway($)","SQS($)","SNS($)","Lambda($)","Glacier($)","Step Functions($)","Simple Workflow Service($)","CloudShell($)","CloudTrail($)","Glue($)","CloudFormation($)","X-Ray($)","CloudWatch Events($)","Total costs($)"
"2025-02-13","54.1955439907","38.409984153","5.2833773077","5.6292944445","6.002832","5.1751476825","3.3668746795","2.7248939364","2.808","2.4","2.0501238477","1.5073985712","1.1050099384","1.152","0.4833245088","0.1599287399","0.09","0.0042","0.0380032848","0.0133097554","0.0027152","0.0000105","","","0.0000017921","0.0000014421","","0","0","","","","132.6019757747"
"2025-02-14","56.6702333342","38.1844634088","5.2240637125","5.6304999927","6.0027136","5.1753023882","3.3668738731","2.7251469984","2.808","2.4","2.0501147125","1.5072235712","1.1053083504","1.152","0.4833245088","0.16193768","0.09","0.0084","0.0380482848","0.0135946763","0.0027184","0.0000075","","","0.0000015281","0.0000019184","","0","0","","","","134.7999784384"
"2025-02-15","49.321879474","32.4463457263","5.2602889846","4.9360202028","6.0012172","5.1730497605","3.3668736097","2.7254208984","2.808","2.4","2.0500553932","1.5079285712","1.0083690672","1.152","0.4833245088","0.1524674166","0.09","0.0084","0.0365541896","","0.0017492","0.000009","","","0.0000020322","0.0000019192","","0","0","","","","120.9299571543"
"2025-02-16","49.2275129924","32.4218438384","5.3420644059","4.9394372462","6.0012224","5.1722135226","3.3668736031","2.7248957584","2.808","2.4","2.0500554762","1.5071285712","1.0083691025","1.152","0.4833245088","0.1531206951","0.11","0.0084","0.0381442848","","0.0017468","0.000008","","","0.0000015285","0.0000014421","","0","0","","","","120.9163641762"
"2025-02-17","52.4445011993","37.9461840081","5.3423300234","5.6288308357","6.0026296","5.1744050341","3.3668736426","2.7263095577","2.808","2.4","2.0501504145","1.5075335712","1.0990952309","1.152","0.4833245088","0.1676481745","0.09","0.007","0.0380422848","0.0116213752","0.0027256","0.000009","","","0.0000017847","0.00000192","","0","0","","","","130.4492177655"
"2025-02-18","53.5676356472","38.7475062372","5.2943265294","5.6340801514","6.0028932","5.1741851031","3.3668870706","2.7254257296","2.808","2.4","2.0502778573","1.5071085712","1.1050183247","1.152","0.4843577698","0.1708818405","0.09","0.007","0.0380632848","0.0161298291","0.00271","0.0000085","","","0.0000017782","0.0000014413","","0","0","","","","132.3444988654"
"2025-02-19","52.3980628485","38.3852864205","5.2225427348","5.6409876954","6.0027516","5.1741189107","3.3668887273","2.726786059","2.808","2.4","2.050140537","1.5075385712","1.1113860958","1.152","0.4865950396","0.1715847113","0.09","0.0084","0.0380422848","0.0187826237","0.0027092","0.0000095","","","0.0000020337","0.0000014413","","0","0","","","","130.7626170346"
"2025-02-20","51.9808492373","37.7247651302","5.2233035819","5.6357503692","6.0026504","5.1740461564","3.3668890035","2.7261268658","2.808","2.4","2.0501446907","1.5078035712","1.1128696665","1.152","0.4877296638","0.1722852037","0.09","0.007","0.0380842848","0.0152206692","0.0027228","0.00001","","","0.000001535","0.0000019192","","0","0","0","","","129.6782547484"
"2025-02-21","52.0862510546","37.5970109073","5.1884448292","5.6308984361","6.002594","5.1742450236","3.366889109","2.7257023009","2.808","2.4","2.0501342302","1.5067385712","1.1301882574","1.152","0.4879985208","0.1750854379","0.11","0.007","0.0380992848","0.013433289","0.0027128","0.0000075","","","0.0000015329","0.0000014405","","0","0","","","","129.6534365254"
"2025-02-22","44.8364263384","32.0877714058","5.1021023211","4.939714443","6.0018696","5.1728490371","3.3668889607","2.7262556784","2.808","2.4","2.0500556377","1.5068035712","1.068769024","1.152","0.4879985208","0.1639137188","0.09","0.0084","0.0381082848","","0.001742","0.0000075","","","0.0000015281","0.0000019184","","0","0","","","","116.0096794883"
"2025-02-23","45.0248175005","32.078477896","5.1554738876","4.9364658002","6.0011916","5.1718947971","3.3668884522","2.7253662184","2.808","2.4","2.0500556377","1.5064735712","1.0715302887","1.152","0.4879985208","0.1652971929","0.09","0.007","0.0381502848","","0.0017468","0.000008","","","0.000001781","0.0000014413","","0","0","","","","116.2388396704"
"2025-02-24","54.5532370439","37.4987451933","5.2224865333","5.6337882762","6.0038748","5.1746378548","3.3668885236","2.7283583073","2.808","2.4","2.0501720948","1.5067735712","1.1689169312","1.152","0.4879985208","0.1793869307","0.09","0.0084","0.0380872848","0.0195191753","0.0027028","0.0000075","","","0.0000017763","0.0000014421","","0","0","","","","132.0939845596"
"2025-02-25","53.6076099118","38.3878926401","5.1176064974","5.6327297007","6.0027204","5.1742091772","3.366876884","2.7256844168","2.808","2.4","2.0501645516","1.5069035712","1.1622607479","1.152","0.4879985208","0.1809469044","0.11","0.007","0.0380662848","0.0223747227","0.0027048","0.0000075","","","0.0000015271","0.0000014405","","0","0","","","","131.943760199"
"2025-02-26","61.1081253276","38.5977122649","5.1025597635","5.6416644626","6.0027624","5.173934866","3.3668751856","2.7249921072","2.808","2.4","2.0514786624","1.5064535712","1.1625594617","1.152","0.4879985208","0.1831825776","0.23","0.0084","0.0381082848","0.0235557104","0.002686","0.000007","","","0.0000015206","0.0000014397","","0","0","","","","139.7730591266"
"2025-02-27","56.7135761039","37.9989482235","5.1034420918","5.6453788526","6.00294","5.1752900968","3.3668824784","2.7314878218","2.808","2.4","2.0519631119","1.5062335712","1.1689270843","1.152","0.4879985208","0.1848455809","0.09","0.007","0.0381292848","0.021750086","0.002706","0.0000055","","","0.0000015251","0.0000014389","","0","0","","","","134.6575073727"
"2025-02-28","54.2993446061","38.0591429594","5.1058144006","5.641949641","6.0029296","5.1756244471","3.3668851471","2.7260913541","2.808","2.4","2.0520983112","1.5065885712","1.1681907977","1.152","0.4879985208","0.1874065376","0.1","0.007","0.0381292848","0.0438648196","0.0027072","0.0000065","","","0.0000015262","0.0000014405","","0","0","","","","132.331775665"
"2025-03-01","47.270470547","30.0225795362","5.1020809331","4.923249422","6.201168","5.1731261925","3.287270885","2.7261702416","2.808","2.4","1.3580645405","1.4217517736","0.180264","1.152","0.4407728496","0.1598702152","0.09","0","0.033896064","","0.0017272","0","","","0.0000012687","0.0000009614","","0","0","","","","114.7524646304"
"2025-03-02","49.3146822234","29.9712208692","5.1020936549","4.9204511302","6.0011808","5.172483209","3.2872715044","2.7249840016","2.808","2.4","1.8516658166","1.4221667736","0.2159978435","1.152","0.4407728496","0.1614017583","0.09","0","0.034631064","","0.0017444","0","","","0.0000012782","0.0000014397","","0","0","","","","117.0727506162"
"2025-03-03","52.676436247","35.4637617207","5.1030573235","5.6365906865","6.002876","5.1753878854","3.2872714686","2.7273819985","2.808","2.4","1.853617176","1.4218267736","1.1636447655","1.152","0.4407728496","0.1767747727","0.09","0","0.034673064","0.0714683817","0.002724","0","","","0.0000015243","0.0000019184","","0","0","","","","127.688268556"
"2025-03-04","53.6505335758","35.245240228","5.1806379565","5.6317246841","6.0035972","5.1795594796","3.2872718298","2.7277147431","2.808","2.4","1.8536665296","1.4219467736","1.1660163749","1.152","0.4407728496","0.1804597914","0.09","0","0.034652064","0.2613050442","0.002714","0","","","0.0000015237","0.0000009614","","0","0","","","","128.7178156093"
"2025-03-05","52.6386416179","35.1636126501","5.103925244","5.6244406912","6.0034028","5.178473639","3.2872633614","2.7247492344","2.808","2.4","1.853640289","1.4225717736","1.1592110124","1.152","0.4407728496","0.1815964844","0.11","0","0.034697064","0.1773203381","0.0026928","0","","","0.0000015253","0.0000014397","","0","0","","","","127.4670148141"
"2025-03-06","53.4246893127","37.166949399","5.1035013113","5.6178788633","6.0033368","5.1770915287","3.2872622569","2.7280546614","2.808","2.4","1.853677234","1.4195467736","1.1620050959","1.152","0.4407728496","0.183480502","0.09","0","0.034637064","0.1326734756","0.0026812","0.0000000022","","","0.0000012657","0.0000014397","","0","0","","","","130.1882410356"
"2025-03-07","53.9590271537","35.1227550159","5.1025787859","5.6321120407","6.0028024","5.174768697","3.2872620312","2.7261322734","2.808","2.4","1.8534044335","1.4219217736","1.1683721464","1.152","0.4421504494","0.1830468923","0.09","0","0.034568064","0.0215720599","0.0027112","0","","","0.0000012738","0.0000009606","","0","0","","","","128.5851876513"
"2025-03-08","49.0622455709","29.7835155977","5.1045873087","4.9232823543","6.001166","5.1731588333","3.2872616243","2.7256855112","2.808","2.4","1.8516703032","1.4215417736","1.0709889885","1.152","0.4436034888","0.1721842577","0.09","0","0.034652064","0.0000010769","0.00174","0","","","0.0000015223","0.0000014397","","0","0","","","","117.5072877151"
"2025-03-09","49.0302787235","29.779539172","5.1029028756","4.9250397321","6.0011564","5.1719119819","3.2872611296","2.7248586416","2.808","2.4","1.8516703032","1.4217367736","1.070988926","1.152","0.4436034888","0.1719396937","0.13","0","0.034568064","","0.0017416","0.0000055","","","0.0000010192","0.0000014389","","0","0","","","","117.5092054637"
"2025-03-10","56.4727320627","34.4387708733","5.102627241","5.6441676232","6.0028532","5.1749703032","3.287261865","2.7268212973","2.808","2.4","1.8535514916","1.4215917736","1.1676351014","1.152","0.4436034888","0.1870336536","0.1","0.0035","0.034568064","0.0220471976","0.0027148","0.0000055","","","0.0000012671","0.0000009598","","0","0","","","","130.4464577632"
"2025-03-11","54.1905188882","35.8947953076","5.1027979001","5.6550506601","6.0032588","5.1751083724","3.2872625457","2.7284221963","2.808","2.4","1.8536010412","1.3894210747","1.1676392663","1.152","0.4436034888","0.1740265039","0.09","0.0028","0.034568064","0.0257478066","0.0027096","0.0000045","","","0.0000015207","0.0000014389","","0","0","","","","129.5813389755"
"2025-03-12","52.7966735313","36.0583528302","5.1034897079","5.6496692302","6.0038596","5.1761274688","3.2872623283","2.7274527616","2.808","2.4","1.859973969","1.4215517736","1.1620214007","1.152","0.4436034888","0.1749017628","0.09","0.0042","0.034652064","0.041482268","0.00269","0.0000055","","","0.000001019","0.0000009606","","0","0","","","","128.3979716648"
"2025-03-13","52.5126281322","34.8911888968","5.1077570248","5.7251743916","6.0037104","5.1792437313","3.2872628256","2.7261235485","2.808","2.4","1.8602749459","1.4219267736","1.1683927533","1.152","0.4436034888","0.1743123172","0.11","0.0028","0.034568064","0.1534548072","0.002686","0.0000045","","","0.0000012717","0.0000009598","","0","0","","","","127.1651148323"
"2025-03-14","53.6794729709","35.6929756905","5.1026424775","5.6170904455","5.9999887988","5.1728248039","3.2872631131","2.7254442408","2.808","2.4","1.8542131429","1.4213367736","1.1623279577","1.152","0.4436034888","0.1731823697","0.09","0.0042","0.034610064","0.02036804","0.0026784","0.000005","","","0.0000015218","0.0000014389","","0","0","","","","128.8442307384"
"2025-03-15","49.4152871718","29.7646729751","5.1021270506","4.9245654487","6.0012464","5.1727550258","3.287262079","2.7252227008","2.808","2.4","1.8522918203","1.4210967736","1.0710123723","1.152","0.4436034888","0.1593255379","0.09","0.0056","0.034568064","","0.0017396","0.000005","","","0.0000010172","0.0000009606","","0","0","","","","117.8323834865"
"2025-03-16","49.0699120534","29.7732722507","5.1278485956","4.922626419","6.0012368","5.172067342","3.2872616199","2.7253005808","2.808","2.4","1.8522918679","1.4215317736","1.0710123992","1.152","0.4436034888","0.1585970152","0.11","0.0084","0.034547064","","0.0017396","0.000005","","","0.0000012708","0.0000009598","","0","0","","","","117.5412561007"
"2025-03-17","54.0293740355","33.9982147468","5.1499984768","5.721854966","6.003714","5.1795177149","3.2872623874","2.7301674519","2.808","2.4","1.8590795783","1.4212867736","1.16855164","1.152","0.4436034888","0.1762244588","0.08","0.007","0.034043064","0.0510848891","0.0026988","0.0000155238","","","0.0000010158","0.0000009598","","0","0","","","","127.7036939713"
"2025-03-18","54.5553871806","35.5698981511","5.1033824816","5.6127768051","6.0037372","5.1777836438","3.2872617659","2.7261819322","2.808","2.4","1.8544231069","1.4202467736","1.1684100164","1.152","0.4440577983","0.176743051","0.12","0.0056","0.033329064","0.074731266","0.0027024","0.0000060087","","","0.0000002499","0.0000009582","","0","0","","","","129.6966598533"
"2025-03-19","53.9547890405","34.9930642993","5.1046158404","5.6476203344","6.0036444","5.177199992","3.2872712577","2.7265805167","2.808","2.4","1.8547360726","1.4202067736","1.1617549407","1.152","0.4456038199","0.1777421783","0.08","0.0014","0.033203064","0.2049338706","0.0027","0.0000005","","","","","","0","0","","","","128.6370669007"
"2025-03-20","57.1561619854","35.3611518794","5.1042491315","5.7745088017","6.0039312","5.179768123","3.2872734881","2.7276745052","2.808","2.4","1.861308012","1.4202067736","1.1684242091","1.152","0.4458655656","0.1943454176","0.09","0.0014","0.033140064","0.0583970993","0.002692","","","","","","","0","","","","","132.2304982555"
"2025-03-21","53.833759419","36.1622421802","5.1041141899","5.770575681","6.0037104","5.1777636311","3.287274696","2.7263854587","2.808","2.4","1.8606918495","1.4203717736","1.161774684","1.152","0.4458655656","0.1955113748","0.1","","0.033266064","0.0583997059","0.0026948","","","","","","","0","","","","","129.7044014733"
"2025-03-22","49.151304146","29.3990875785","5.1020896838","4.9242409084","6.0011764","5.1737592138","3.2872752157","2.7259898392","2.808","2.4","1.852309405","1.4200267736","1.0710536375","1.152","0.4458655656","0.1799838585","0.08","","0.033203064","0.0000010768","0.001728","","","","","","","0","","","","","117.2090943664"
"2025-03-23","49.1108455668","29.2977585925","5.1020914045","4.9259377996","6.0011736","5.1728834752","3.2872750823","2.7246880992","2.808","2.4","1.8523135005","1.4200767736","1.0710536664","1.152","0.4458655656","0.1800893189","0.08","","0.033203064","","0.0017276","","","","","","","0","","","","","117.0669831091"
"2025-03-24","53.9016301769","34.1410397299","5.1036673984","5.7091774184","6.0037056","5.1763152459","3.2872747628","2.7269185566","2.808","2.4","1.8568911622","1.4200667736","1.1617817065","1.152","0.4458655656","0.1987289501","0.1","","0.033203064","0.0620811681","0.0026772","","","","","","","0","","","","","127.691024479"
"2025-03-25","53.9134063049","34.8603725124","5.1040432154","5.7078337164","6.003942","5.1783413624","3.2872745612","2.725226932","2.808","2.4","1.8561829895","1.4205567736","1.1617899623","1.152","0.4458655656","0.200374654","0.08","0.0014","0.031894978","0.0661632656","0.00269","","","","","","","0","","","","","128.4073587933"
"2025-03-26","54.1790553872","37.1191234673","5.1044565777","5.7250672162","6.0040396","5.187993466","3.2872633299","2.72671741","2.808","2.4","1.8567240916","1.4205567736","1.1678672373","1.152","0.4458655656","0.2021918447","0.08","","0.033161064","0.1231525922","0.0026888","","","","","0.000000479","","0","","","","","131.0259249023"
"2025-03-27","54.2673848172","37.0296478689","5.1040810339","5.7535939605","6.0044344","5.1806994563","3.2872620709","2.7295049508","2.808","2.4","1.859458044","1.4203767736","1.1677299338","1.152","0.4458655656","0.2036954851","0.1","","0.033215064","0.0559796985","0.0026824","0.0000010021","","","","","","0","","","","","131.0056125252"
"2025-03-28","52.7149568392","35.727051216","5.1037711987","5.6458339757","6.0044392","5.1774462726","3.2872620703","2.7255659753","2.808","2.4","1.8557122845","1.4202767736","1.1686259937","1.152","0.4458655656","0.204454925","0.08","","0.033392064","0.0855628721","0.0026852","0.0000005","","","","","","0","0","0","","","128.0429029263"
"2025-03-29","44.9899407443","29.3909408797","5.1020792041","4.9248602098","6.0015892","5.1732926769","3.2872615172","2.7257644752","2.808","2.4","1.8523222641","1.4199467736","1.0710960584","1.152","0.4458655656","0.189729862","0.08","","0.033581064","","0.0017272","","","","","","","0","","","","","113.0499976949"
"2025-03-30","44.6442707882","29.2136324827","5.102085788","4.9280123732","6.001454","5.1723195799","3.2872617147","2.7249931552","2.808","2.4","1.8523224779","1.4199117736","1.0710961221","1.152","0.4458655656","0.1912571826","0.1","","0.033644064","","0.0017276","","","","","","","0","","","","","112.5498546677"
"2025-03-31","51.6910963229","34.6150020879","5.1033341937","5.7133876586","6.0038988","5.1760227056","3.2872908704","2.7256485352","2.808","2.4","1.856675565","1.4202317736","1.1677440565","1.152","0.4458655656","0.2080572118","0.08","0.0014","0.033644064","0.03943184","0.002668","","","","","","","0","","","","","125.9313992508"
"2025-04-01","41.3897829525","35.4065903629","5.0995037536","4.245126254","6.2044528","5.1806294133","3.3120643039","1.8777092656","2.808","2.4","1.9214688432","1.2378783336","0.217264","1.152","0.468442482","0.215792","0.08","","0.0337293336","0.0714554602","0.0000228281","","0.0000397752","","","","","0","","","","","113.3219521617"
"2025-04-02","50.2480325188","36.7004445225","5.1035810493","5.2037651642","6.0041308","5.1829381918","3.312064404","2.3980333717","2.808","2.4","1.7814274297","1.1247894447","0.2200891875","1.152","0.4710752712","0.2022074354","0.08","","0.0348573336","0.3463524593","0.0018684282","0.0000000088","0.0000301834","","","","","0","","","0","0","124.7756872041"
"2025-04-03","48.8821720871","34.4564092089","5.2189344268","5.7193659714","6.0039444","5.1784843591","3.3120652232","2.7249623408","2.808","2.4","1.6922600008","1.1595033336","1.1413964408","1.152","0.4715199968","0.2077942558","0.09","","0.0349893336","0.0509069601","0.0018676","0.0000000022","0.0000282767","","","","","0","","","","0","122.7066042177"
"2025-04-04","48.8757058169","34.5417950639","5.2173455801","5.7094584547","6.0034628","5.1775374763","3.3120642433","2.7259615808","2.808","2.4","1.6883474644","1.1582283336","1.1414044634","1.152","0.4719498624","0.2016310934","0.1","","0.0348513336","0.0461444307","0.0018496","","0.0000489209","","","","","0","","","","0","122.7677865184"
"2025-04-05","17.0983566115","27.4727921447","5.2191069756","4.9299189111","6.0011664","5.1744612273","3.3120649174","2.7252822712","2.808","2.4","1.6851228755","0.8136483336","1.0509786666","1.152","0.4719498624","0.1877184082","0.11","0","0.0347883336","0.0000010769","0.0000032071","0","0.000069116","","0.0000005044","","","0","","","","0","82.6474298431"
"2025-04-06","17.0669829347","27.5127610414","5.3305188145","4.9337556766","6.0012096","5.1738117222","3.3120656586","2.7251021237","2.808","2.4","1.6817891941","0.8133583336","1.0509787438","1.152","0.4719498624","0.18777478","0.08","","0.0349203336","","0.0000008","0","0.0000582822","","","","","0","0","","","0","82.7370379014"
"2025-04-07","48.7682130696","33.7120112284","5.3372901246","5.7073749995","6.003812","5.1784058987","3.3120653381","2.736914212","2.808","2.4","1.6874907935","1.1582233336","1.1436367335","1.152","0.4719498624","0.2025368012","0.08","","0.0347823336","0.0454246135","0.0018636","","0.0000619981","","","","","0","","","","0","121.9420569403"
"2025-04-08","51.1060611147","35.5973993297","5.3339394941","5.7177491203","6.0033804","5.1768128671","3.3120600704","2.7259486105","2.808","2.4","1.6860580368","1.1582433336","1.141425113","1.152","0.4719498624","0.2025920514","0.1","","0.0349893336","0.0464168915","0.0018576","","0.0000582988","","0.0000005049","","","0","0","","","0","126.1769420328"
"2025-04-09","44.493415561","34.2787400963","5.2170795416","5.6707799002","6.0038356","5.1764029769","3.3120601475","2.7265518437","2.808","2.4","1.6854175254","1.1242744447","1.1414322181","1.152","0.4719498624","0.2026150111","0.1","","0.0348573336","0.0384799684","0.0018568","0.0000000043","0.000061568","","0.0000005044","","","0","","","","0","118.0398109076"
"2025-04-10","48.7187111239","36.1362560116","5.2168648262","5.651091553","6.0039308","5.1770069742","3.3120603564","2.7280662146","2.808","2.4","1.6851850165","1.1579133336","1.1415882225","1.152","0.4913944724","0.2034553929","0.08","0","0.0349893336","0.0275688499","0.0018956","0.0000045087","0.0000582905","","0.0000005049","","","0","0","","","0","124.1280413854"
"2025-04-11","48.2966506992","33.9737960646","5.309964622","5.6512659166","6.0039232","5.1751912766","3.3120606839","2.7247869341","2.808","2.4","1.6856570802","1.1584133336","1.141447043","1.152","0.5051502288","0.2038322471","0.08","0","0.0350673336","0.029927368","0.0018592","0.0000060109","0.0000621127","","0.0000005044","0.000000479","","0","0","","","0","121.6490623383"
"2025-04-12","16.2498238089","26.5436361042","5.2105329613","4.931047485","6.0011136","5.173473459","3.3120602749","2.7261538432","2.808","2.4","1.6822158351","0.8133333336","1.051020784","1.152","0.5051502288","0.1890525744","0.08","","0.0349203336","0.0000010768","0.0000004","","0.0000646281","","","","","0","","","","0","80.8636007309"
"2025-04-13","16.2494757646","26.5551619012","5.2088082534","4.933262734","6.0011252","5.1723396184","3.3120601386","2.7244930632","2.808","2.4","1.6817991723","0.8133333336","1.0510208208","1.152","0.5051502288","0.1886841938","0.08","0","0.0350133336","","","0.000001","0.000063218","","0.0000005044","0.000000479","","0","0","","","0","80.8717929577"
"2025-04-14","48.0197259686","32.8967968868","5.2167774317","5.6128617393","6.0035748","5.1735913599","3.3120645993","2.7263364432","2.808","2.4","1.683263311","1.1580083336","1.1414516522","1.152","0.5051502288","0.2020535627","0.1","","0.0348513336","0.0362633809","0.0018516","","0.000064466","","","","","0","","","","0","120.1846870976"
"2025-04-15","43.4000323043","34.3412754923","5.217966113","5.7154802406","6.003678","5.17836557","3.3120701606","2.7249868181","2.808","2.4","1.6619735576","1.1242194447","1.1414588115","1.152","0.5051502288","0.2037301422","0.08","0","0.0351843336","0.0984751679","0.0018764","0.0000105217","0.0000668618","","0.0000005044","","","0","0","","","0","117.1060006731"
"2025-04-16","48.2596323013","34.2931570402","5.2171566315","5.6702075675","6.0039308","5.1762684618","3.3120700343","2.7287214705","2.808","2.4","1.6513077457","1.1586233336","1.141467642","1.152","0.5051502288","0.2035974477","0.09","0","0.0349683336","0.0366718354","0.0018632","0.000001","0.0000704359","","0.0000005044","0.000000479","","0","0","","","0","121.8448664932"
"2025-04-17","47.1393778111","35.5101489715","5.1171362626","5.8021442097","6.003906","5.1773247748","3.3120701174","2.7285141204","2.808","2.4","1.6585588046","1.1583333336","1.1417761902","1.152","0.5059025831","0.2042074666","0.1","","0.0347883336","0.0563442365","0.0018624","","0.0000734893","","","","","0","","","","0","122.012469105"
"2025-04-18","46.4709102433","34.973039572","5.0966335558","5.6504599177","6.0033664","5.174830518","3.3120693381","2.7290127699","2.808","2.4","1.6533644925","1.1580133336","1.1414890973","1.152","0.5075865673","0.1819895541","0.08","","0.0348573336","0.0205642768","0.0018524","0.0000070152","0.0000766794","","","","","0","0","","","0","120.5501230646"
"2025-04-19","14.5667685026","26.8974977289","5.1267555416","4.927132247","6.0008356","5.1736638344","3.3120699189","2.725188436","2.808","2.4","1.6501797965","0.8133833336","1.051062821","1.152","0.5082513216","0.181071427","0.08","","0.0348513336","","","","0.0000757039","","","","","0","","","","0","79.4087875466"
"2025-04-20","14.8528809771","27.4800431993","5.2091102799","4.9383439228","6.000842","5.1721274347","3.3120689361","2.724865916","2.808","2.4","1.6489294973","0.8276733336","1.0510629043","1.152","0.5086126021","0.1815050731","0.1","0","0.0349203336","0.0000010768","0.0000772","","0.0000764931","","","","","0","","","","0","80.4031411798"
"2025-04-21","49.0172803223","34.8545436515","5.2231930311","5.7221942614","6.0029708","5.1765386154","3.3120694028","2.7292748759","2.808","2.4","1.6816772093","1.3501533336","1.1414973717","1.152","0.5089293312","0.1826488355","0.08","","0.0349263336","0.0407261072","0.0023716","0.0000055109","0.0000754926","","","","","0","","","","0","123.421076086"
"2025-04-22","39.0570378364","34.5039407473","5.2186514497","5.6587635381","6.0013885975","5.1759990413","3.3120687911","2.7267660388","2.808","2.4","1.6576106194","1.2383583336","1.1415044846","1.152","0.5089293312","0.182753214","0.1","0","0.0349083336","0.0332022481","0.0020736","0.0000050109","0.000074651","","","","","0","","","","0","112.9140358666"
"2025-04-23","50.306093033","34.387207572","5.2177748524","5.7082185414","6.0025137413","5.1772265223","3.3120686374","2.7329954726","2.808","2.4","1.6551081044","1.1379994447","1.1415150119","1.152","0.5089293312","0.1826904005","0.08","0","0.0348903336","0.0440368585","0.0018992","","0.0000749489","","","","","0","","","","0","123.9912420061"
"2025-04-24","48.0875651279","34.0137692937","5.2266205839","5.6359865586","6.003238","5.1772960178","3.3120686053","2.7282519984","2.808","2.4","1.6545400715","1.1365933336","1.1415249056","1.152","0.5089293312","0.1849738856","0.11","0","0.0355473336","0.0399748776","0.0017584","0.0000170021","0.0000702014","","0.0000010355","0.0000009657","","0","0","","","0","121.358727529"
"2025-04-25","55.0977832666","34.7089247781","5.3014217271","5.715388709","6.0029576","5.1759129191","3.3120657001","2.7295579894","2.808","2.4","1.6531455863","1.1861433336","1.1415322795","1.152","0.5089293312","0.188615791","0.11","0","0.0364953336","0.0369494451","0.0020088","0.000051","0.0000718147","","0.0000021051","0.000001941","","0","0","","","0","129.2679594505"
"2025-04-26","14.3659088568","24.582098652","5.2096866309","4.9319249785","6.0008324","5.1732179799","3.3120632436","2.725366184","2.808","2.4","1.6497740231","0.8218783336","1.0511069319","1.152","0.5089293312","0.185745854","0.09","0","0.0360273336","","0.0000832","0.000039","0.0000739164","","0.0000015768","0.0000014561","","0","0","","","0","77.0047598824"
"2025-04-27","14.3878482835","24.2072169544","5.2821286157","4.9370982852","6.0008264","5.1730350158","3.3120640442","2.7257822328","2.808","2.4","1.6601910662","0.8168383336","1.0511069319","1.152","0.5089293312","0.1831142213","0.11","0","0.0360813336","","0.0000352","0.000016","0.0000737893","","0.0000017867","0.0000019216","","0","0","","","0","76.752389747"
"2025-04-28","48.6102578603","31.9460611253","5.3374898626","5.6528925775","6.0031888","5.1772923756","3.3120639066","2.7255631712","2.808","2.4","1.6522481263","1.1402433336","1.1345834812","1.152","0.5089293312","0.1849546787","0.09","0","0.0361113336","0.0375413312","0.0018216","0.000027","0.0000713764","","0.0000012851","0.0000019285","","0","0","0","","0","119.9113444849"
"2025-04-29","48.5633786107","31.8840602255","5.3381310044","5.6760628872","6.0033416","5.17684226","3.3120632081","2.7260528825","2.808","2.4","1.6589608909","1.1055594447","1.1415484426","1.152","0.5089293312","0.1855722503","0.09","0.0042","0.0362283336","0.0506947954","0.0017952","0.0000235","0.0000688497","","0.0000015507","0.0000014481","","0","0","","","0","119.8235167156"
"2025-04-30","45.1496565266","32.5976403593","5.408009934","5.6310210569","6.0033888","5.1769049048","3.3120621824","2.7260128161","2.808","2.4","1.6505074003","1.1453933336","1.1415553511","1.152","0.5089293312","0.1888024886","0.1","0.0042","0.0364173336","0.0599700532","0.0018852","0.000054","0.0000690718","","0.0000021099","0.0000014649","","0","0","","","0","117.2024837183"
"2025-05-01","46.8540536953","31.7846987345","5.3363920795","5.6399290379","7.0027836","5.1771030784","3.2872913534","2.7273661699","2.808","2.4","1.599073711","1.1191117736","0.9213","1.152","0.4925122512","0.1827838417","0.09","0","0.033281064","0.0395300758","0.0018768","0","0.0000083684","","0.0000018475","0.0000019419","","0","0","","","0","118.649099424"
"2025-05-02","47.4608546863","32.6118728059","5.3379952953","5.6133882391","6.0033388","5.1770778167","3.2872921387","2.7280667","2.808","2.4","1.5971499643","1.1099617736","1.0918808809","1.152","0.4925122512","0.1779015335","0.1","0","0.034748064","0.0400311133","0.0017696","0","0.0000319122","","0.0000010213","0.0000009614","","0","0","","","0","119.2258755577"
