"Service","Relational Database Service($)","EC2-Other($)","EC2-Instances($)","S3($)","API Gateway($)","Elastic Load Balancing($)","CloudWatch($)","VPC($)","ElastiCache($)","DynamoDB($)","Route 53($)","Secrets Manager($)","Cost Explorer($)","Lambda($)","Athena($)","Service Catalog($)","Key Management Service($)","SNS($)","SQS($)","Simple Workflow Service($)","Step Functions($)","CloudShell($)","CloudTrail($)","Glue($)","CloudWatch Events($)","CloudFormation($)","Total costs($)"
"2025-03-23","1049.2110774797","194.4472113081","238.2331731917","36.2091959862","11.7588834532","12.4736230012","9.1535802196","6.7302015689","5.9040041952","0.1065604656","0.0098968","0.0519879024","0.08","0.0278420746","","","0.000864","0.0000196397","","","","","0","0","","","1564.3981212861"
"2025-03-24","1108.2693082362","196.4307743104","237.5734672395","37.0683173528","12.1015288598","13.0662039358","9.4172968127","6.8392289715","5.9040037392","0.1065604656","0.0100048","0.0520179024","0.1","0.0283515918","","","0.000864","0.0000196397","","","","","0","0","","","1626.9679478574"
"2025-03-25","1086.5741405782","196.5741043673","235.313111487","37.415030044","12.0176141633","12.9698994364","9.4708005611","6.9359295493","5.9040037392","0.1065604656","0.010418","0.0520129024","0.08","0.0285523653","","","0.00081","0.0000207918","","","","","0","0","","","1603.4530084509"
"2025-03-26","1087.036318635","194.71914114","244.5693752316","36.6697357085","12.441680449","12.9140203318","9.5455614795","6.8872647775","5.9040037392","0.1065604656","0.0107704","0.0519929024","0.08","0.0285449897","","","0.000825","0.0001465006","0.0000008","","","","0","0","","","1610.9659425504"
"2025-03-27","1084.7789461046","194.3246632604","246.6415453062","36.9003289653","12.7728013363","12.9148787834","9.6350530548","6.9413131118","5.9040037392","0.1065604656","0.0102616","0.0519879024","0.1","0.0285324451","","","0.000756","0.0000196397","","","","","0","0","","","1611.1116517148"
"2025-03-28","1089.6019260997","196.4529604045","240.4240948406","37.1029969863","12.9021423659","12.8975963054","9.6291180193","6.9229843866","5.9040038472","0.1065604656","0.0102584","0.0503649992","0.08","0.0285322335","","","0.001107","0.0000212822","","","","","0","0","","0","1612.114667636"
"2025-03-29","1073.9632120126","193.7044508805","238.666317249","36.9336361854","12.4593222864","12.7825482451","9.4578089677","6.9614003292","5.9040037728","0.1065604656","0.0097892","0.0519979024","0.08","0.0285522389","","","0.001188","0.0000207924","","","","","0","0","","","1591.110808528"
"2025-03-30","1058.2136996528","192.7622358181","220.5859407064","36.686232764","11.9316544369","12.3979153247","9.2502547435","6.7852301991","5.9040039912","0.1065604656","0.009716","0.0519729024","0.1","0.0285320288","","","0.001188","0.0000196397","","","","","0","0","","","1554.8151566732"
"2025-03-31","1078.192409239","194.1462205526","226.2660930705","37.0561530661","11.9767805505","12.5976016539","9.3600853593","6.8409460614","5.904003792","0.1065604656","0.0099204","0.0503949992","0.08","0.0285470528","","","0.001188","0.0002272137","","","","","0","0","","","1582.6171314766"
"2025-04-01","1113.900955681","201.5230312998","197.725543716","38.6822823097","18.2079403694","12.9187473914","8.4159586712","6.8459238745","5.9040039192","0.01776","0.4101188","0.0537483352","0.08","0.001090607","","","0.000066","0.0068160235","","","","","0","0","","","1604.6939869979"
"2025-04-02","1088.0826591787","200.4121284061","170.5906639448","38.842424078","18.4849298366","12.9839692304","8.6706830449","6.9754941888","5.9040039192","0.1065604823","0.010456","0.0520516685","0.08","0.0009095961","","","0.001437","0.0016349","","","","","0","0","","","1551.2000054744"
"2025-04-03","1062.767179799","200.4704725967","169.5404575427","39.0091958098","18.3220453836","12.9713131719","8.5757359023","6.925757535","5.9040043488","0.1065604824","0.0092384","0.0537333352","0.09","0.0205629321","","","0.001188","0.0000839754","","","","","0","0","","","1524.7675292149"
"2025-04-04","1056.3730173956","199.7922394575","167.4150823074","38.463811475","18.8472231669","13.0263609612","8.6799593408","7.0508271878","5.9040043488","0.1065604824","0.0097764","0.0536983352","0.1","0.0283361538","","","0.001188","0.0000026398","","","","","0","0","","","1515.8520876522"
"2025-04-05","1028.2934003472","198.8212938954","167.2339873928","38.23942287","14.3935005879","12.8617313075","8.4223169423","6.9022839352","5.9040047088","0.1065604824","0.0093944","0.0537183352","0.1","0.0285219565","","0","0.001188","0.0000026398","0.0000008","","0.0000002499","","0","0","","","1481.3713288509"
"2025-04-06","1020.5968058189","197.9481625205","167.3784032235","38.6761483177","13.7641424599","12.586409379","8.1690034465","6.7761148836","5.9040046368","0.1065604824","0.009084","0.0536783352","0.09","0.0284154812","","0","0.001218","0.0000026398","","","","","0","0","","","1472.088153625"
"2025-04-07","1058.7883075913","200.217077258","166.5743371096","38.978182429","14.3431410552","12.882745584","8.5158666134","6.8675708987","5.9040042984","0.1065604824","0.009466","0.0537133352","0.08","0.028561917","","","0.001188","0.0000029439","","","0.0000002499","","0","0","","","1513.350725766"
"2025-04-08","1059.071065541","200.5982101913","167.5668435919","39.2811147838","14.3243681658","12.9415195306","8.4695632664","6.9555468225","5.9040042984","0.1065604824","0.0092976","0.0522816685","0.1","0.0285782545","","","0.001416","0.0034218956","","","","","0","0","","","1515.4137920927"
"2025-04-09","1078.9742200847","202.3329444874","168.4679083449","39.0844142","14.6445266995","13.100657132","8.5641496799","7.0077996926","5.9040042984","0.1065604823","0.0091784","0.0520516685","0.1","0.0285427315","","","0.001248","0.0002464586","","","","","0","0","","","1538.3784523603"
"2025-04-10","1041.2316870446","200.1045571143","166.8532545533","38.9519467364","14.6607836527","13.0214898799","8.5498073055","6.9503613781","5.9040042984","0.1065604809","0.0091268","0.0537083352","0.08","0.0284832565","","0","0.001317","0.0000309851","","","0.0000004998","","0","0","","","1496.5071193207"
"2025-04-11","1057.9862966137","201.9963328273","158.3768700759","38.9485163996","12.4619647972","13.0488443535","8.5644735886","6.9862699338","5.904003864","0.1065604817","0.0086312","0.0536933352","0.08","0.0282520789","","0","0.001242","0.0000229849","0.0000008","0.000000479","","","0","0","","","1504.5519758133"
"2025-04-12","1036.0239400777","200.5597283105","153.5317208902","38.4150256977","13.305674296","13.2283013331","8.7297080703","6.9902883967","5.9040042912","0.1065604817","0.0087276","0.0536733352","0.08","0.0244370983","","","0.001242","0.000268741","","","","","0","0","","","1476.9633006196"
"2025-04-13","1014.11937895","198.0909505176","151.832022705","38.2675506619","12.4177883317","12.6451199049","8.3818240735","6.7991243218","5.904003456","0.1065604817","0.0084456","0.0536883352","0.08","0.0279292907","","0","0.001296","0.0000349849","0.0000008","0.000000479","","","0","0","","","1448.7357188939"
"2025-04-14","1055.257118883","200.4591940335","153.8699357689","39.4106409866","12.5974077171","12.8240296088","8.5335546852","6.9547246701","5.904003456","0.1065604817","0.00845","0.0536833352","0.1","0.0266969841","","","0.001188","0.000101516","","","","","0","0","","","1496.1072901262"
"2025-04-15","1051.4669774891","201.3300884592","154.503611894","39.3349123132","12.8354967371","13.0075609739","8.6865125731","6.9397577658","5.904003456","0.1065604817","0.0092528","0.0520066685","0.08","0.0246573924","","","0.00135","0.0001163291","0.0000008","","0.0000002499","","0","0","","","1494.282866383"
"2025-04-16","1027.3359873424","198.2619372418","146.76337626","38.8870056733","12.7022466617","12.8697887768","8.6428459301","6.9532209082","5.9040034704","0.1065604817","0.0098344","0.0537883352","0.08","0.0274012562","","0","0.001242","0.0000229849","0.0000016","0.000000479","0.0000002499","","0","0","","","1458.5992640516"
"2025-04-17","1025.7606531882","199.6412160906","143.9238023001","39.0713286564","8.6050583412","12.7118218486","7.4177613624","6.8420422255","5.9040034704","0.1065604817","0.0094644","0.0537633352","0.1","0.0272577746","","","0.001242","0.0001557335","","","","","0","0","","","1450.1761312084"
"2025-04-18","1024.4524384803","199.450413709","145.1593190356","38.8577221101","11.812766276","12.6225564398","8.3934768535","6.8714538292","5.9040036048","0.1065604817","0.010252","0.0537033352","0.08","0.0284514792","","","0.001242","0.0000814487","","","","","0","0","","","1453.8044410831"
"2025-04-19","1021.1122185197","197.4134508548","140.2506174346","38.704238431","12.0311887964","12.6009266698","8.3793472571","6.8582016733","5.904003816","0.1065604816","0.0093708","0.0537033352","0.08","0.0282857329","","","0.001242","0.0000814487","","","","","0","0","","","1443.5334372511"
"2025-04-20","1025.5913526961","197.446882477","141.7973981876","38.5461100648","12.3660161115","12.4523116597","8.3686515598","6.7928475196","5.9040041472","0.1065604816","0.0096308","0.0536983352","0.1","0.0255410047","","0","0.001242","0.0000196397","","","0.000000255","","0","0","","","1449.5622669395"
"2025-04-21","1067.0618966238","200.9724986728","141.9616522192","39.2886298576","13.2583507761","12.784323963","8.8234703655","6.9547398252","5.9040037488","0.1065604823","0.0103984","0.0538933352","0.08","0.0262419752","","","0.001296","0.0000299517","","","","","0","0","","","1497.2879861964"
"2025-04-22","1143.9333479399","198.465744627","140.251766052","39.4738525593","11.7061172814","12.6226400467","8.4004917644","6.9247519074","5.7810037488","0.1065604824","0.0104864","0.0539383352","0.1","0.0253007462","","","0.001248","0.0005270859","","","","","0","0","","","1567.8577769766"
"2025-04-23","1149.7896059745","197.4880593828","137.4753994162","39.4194204169","11.6689323832","12.6750728515","8.3632681659","6.8651026031","5.9040037488","0.1065604823","0.0107284","0.0521166685","0.08","0.0275061514","","0","0.001209","0.0006995387","","","","","0","0","","","1569.9276851838"
"2025-04-24","1204.2066798868","197.7225396996","129.4458104338","39.1867073182","12.151262373","13.1483976325","8.5100104568","6.9423650074","5.9040038112","0.1065604824","0.0101152","0.0540733352","0.11","0.0233102749","","0","0.002184","0.0015267587","0.0000176","0.0000009657","0.0000010349","","0","0","","","1617.5255662711"
"2025-04-25","1180.1845456323","196.8248363785","131.6904413442","39.0638594399","13.0969412763","13.4571278744","8.7685223204","7.0696477476","5.9040051096","0.1065604824","0.0104468","0.0547983352","0.11","0.0260003762","","0","0.00288","0.0036107392","0.0000544","0.000001941","0.0000018522","","0","0","","","1596.3742820494"
"2025-04-26","1121.5899253107","195.7805537534","119.2121058446","38.7237532571","11.7284534775","12.5041643044","8.2742826791","6.8177876784","5.904005976","0.1065604824","0.00984","0.0545683352","0.09","0.0268079027","","0","0.002484","0.0004526397","0.0000416","0.0000014561","0.0000018323","","0","0","","","1520.8257905296"
"2025-04-27","1111.3354644265","195.3980510037","120.9896349859","38.6469612457","11.0710227121","12.2733939786","8.002925199","6.7554725752","5.9040040056","0.1065604824","0.0097712","0.0540733352","0.11","0.0255841076","","0","0.002274","0.0002011397","0.0000176","0.0000019216","0.0000017837","","0","0","","","1510.6854157025"
"2025-04-28","1152.9214978903","197.8129279595","125.3289089593","39.1502735939","11.86599534","12.6470562722","8.4264334734","6.9198706909","5.9040033336","0.1065604824","0.0097408","0.0543133352","0.09","0.026809877","","0","0.002535","0.0091627621","0.0000288","0.0000014497","0.0000015583","","0","0","","0","1561.2761215778"
"2025-04-29","1182.8636620886","198.181404844","125.1562965122","39.1318499778","11.0918377261","12.5695624578","8.2253772229","6.8525850168","5.9040033336","0.1065604824","0.01002","0.0525566685","0.09","0.0273074986","","0.0049","0.002526","0.0054740676","0.0000264","0.0000014481","0.0000015523","","0","0","","","1590.2759532973"
"2025-04-30","1220.2322196049","197.54316991","122.2110814588","39.0971665193","9.4742706082","12.7309451547","7.7628634178","6.8647627936","5.9040033336","0.1065604823","0.0104416","0.0549133352","0.09","0.0254340681","","0.0042","0.003024","0.0006563063","0.0000576","0.0000019428","0.0000018452","","0","0","","","1622.1157739808"
"2025-05-01","1186.6421285585","201.9610013747","122.5922621171","38.3030321941","13.1013343084","13.0651568622","5.4585946459","6.9261769054","5.904003228","0.1065604656","0.4099516","0.0532429024","0.09","0.0008492","","0","0.002964","0.0000041883","0.000028","0.0000019419","0.0000021021","","0","0","","","1594.6172945946"
"2025-05-02","1202.1429746997","214.861427943","124.4701188553","37.6048373665","14.7529242355","13.314124428","7.6803775407","7.0257711271","5.9040040152","0.1065604656","0.0103212","0.0521879024","0.1","0.0220431841","","0","0.002091","0.0000039823","0.0000096","0.0000009614","0.0000010208","","0","0","","","1628.0497795276"
