account_id,service_name,2025-04-23,2025-04-24,2025-04-25,total_cost
470060591194,AWS Service Catalog,0.01,0.01,0,0.06
470060591194,Amazon Simple Notification Service,0,0,0,0
470060591194,Amazon ElastiCache,0,0,0,0
470060591194,CloudWatch Events,0,0,0,0
470060591194,AmazonCloudWatch,0,0,0,0
470060591194,Amazon Simple Workflow Service,0,0,0,0
470060591194,AWS Step Functions,0,0,0,0
470060591194,Amazon Simple Storage Service,0,0.01,0.01,0.02
470060591194,AWS Secrets Manager,0,0,0,0
470060591194,AWS Glue,0,0,0,0
470060591194,AWS Cost Explorer,0.02,0.07,0.05,0.37
470060591194,Amazon Simple Queue Service,0,0,0,0
470060591194,AWS CloudTrail,0,0,0,0
471112958605,AWS Service Catalog,0.01,0.01,0,0.06
471112958605,EC2 - Other,54.28,45.46,31.83,651.79
471112958605,Amazon Simple Workflow Service,0,0,0,0
471112958605,Amazon Elastic Load Balancing,0.57,0.57,0.57,3.99
471112958605,AWS Cost Explorer,0.17,0.1,0.05,0.48
471112958605,Amazon Simple Email Service,0,0,0,0
471112958605,Amazon Simple Queue Service,0,0,0,0
471112958605,Amazon Elastic Compute Cloud - Compute,28.78,26.29,23.2,221.37
471112958605,AWS Key Management Service,0,0,0,0
471112958605,Amazon Simple Notification Service,0,0,0,0
471112958605,Amazon Virtual Private Cloud,6.37,6.37,6.37,44.65
471112958605,AWS Secrets Manager,0,0,0,0
471112958605,Amazon Elastic MapReduce,15.77,14.34,12.18,126.19
471112958605,Amazon Simple Storage Service,41.59,27.91,9.42,498.95
471112958605,AWS CloudTrail,0,0,0,0
471112958605,Amazon Athena,0,0,0,0
471112958605,AmazonCloudWatch,0.11,0.11,0.11,0.77
471112958605,AWS Lambda,0,0,0,0
471112958605,AWS Step Functions,0,0,0,0
471112958605,AWS Glue,0,0,0,0
474140895141,AWS Key Management Service,0,0,0.01,0.01
474140895141,Amazon Route 53,0.21,0.21,0.22,1.46
474140895141,AWS Service Catalog,0.01,0.01,0,0.06
474140895141,Amazon Simple Notification Service,0,0,0,0
474140895141,Amazon Virtual Private Cloud,31.72,31.72,31.72,222.04
474140895141,AmazonCloudWatch,0.72,0.72,0.72,5.04
474140895141,EC2 - Other,128.22,128.21,128.26,897.13
474140895141,Amazon Simple Workflow Service,0,0,0,0
474140895141,AWS Step Functions,0,0,0,0
474140895141,Amazon Elastic Compute Cloud - Compute,107.29,107.77,107.03,750.42
474140895141,AWS Direct Connect,7.92,7.92,7.92,55.44
474140895141,AWS Glue,0,0,0,0
474140895141,AWS Secrets Manager,0,0,0,0
474140895141,Amazon Simple Storage Service,23.91,24.51,23.4,164.36
474140895141,Amazon Elastic Load Balancing,4.06,4.06,4.06,28.39
474140895141,AWS Cost Explorer,0.03,0.07,0.05,0.4
474140895141,Amazon Simple Queue Service,0,0,0,0
474140895141,AWS CloudTrail,0,0,0,0
479671683529,AWS Service Catalog,0.01,0.01,0,0.06
479671683529,EC2 - Other,144.66,155.48,173.92,1063.62
479671683529,Amazon Simple Workflow Service,0,0,0,0
479671683529,Amazon Elastic Load Balancing,0.64,0.64,0.64,4.48
479671683529,AWS Cost Explorer,0.24,0.15,0.13,1.48
479671683529,Amazon Simple Queue Service,0,0,0,0
479671683529,Amazon Elastic Compute Cloud - Compute,569.8,686.42,589.09,3980.58
479671683529,AWS Key Management Service,0,0,0.01,0.01
479671683529,Amazon Simple Notification Service,0,0,0,0
479671683529,Amazon EC2 Container Registry (ECR),0,0,0,0
479671683529,Amazon Virtual Private Cloud,10.8,10.82,10.81,75.57
479671683529,AWS Secrets Manager,0,0,0,0
479671683529,AWS Transfer Family,7.2,7.2,7.2,50.4
479671683529,Amazon Elastic MapReduce,385.8,418.37,398.83,2639.1
479671683529,Amazon Simple Storage Service,179.69,171.3,176.76,1189.15
479671683529,AWS CloudTrail,0,0,0,0
479671683529,AWS Systems Manager,34.17,34.44,34.5,231.37
479671683529,AmazonCloudWatch,1.58,1.59,1.59,11.06
479671683529,AWS Step Functions,0,0,0,0
479671683529,Amazon Relational Database Service,12.61,12.61,12.61,88.27
479671683529,AWS Glue,0,0,0,0
480732456233,AWS Service Catalog,0.02,0.03,0.01,0.13
480732456233,Amazon ElastiCache,24.75,25.31,24.46,173.79
480732456233,EC2 - Other,95.22,96.62,96.65,670.75
480732456233,Amazon Simple Workflow Service,0,0,0,0
480732456233,Amazon Elastic Load Balancing,32.58,32.27,30.97,200.52
480732456233,AWS Cost Explorer,0.07,0.13,0.11,0.77
480732456233,Amazon Simple Queue Service,0,0,0,0
480732456233,Amazon Elastic Compute Cloud - Compute,42.97,42.94,42.96,300.7
480732456233,AWS Key Management Service,0.17,0.17,0.17,1.19
480732456233,Amazon Simple Notification Service,0,0,0,0
480732456233,Amazon EC2 Container Registry (ECR),0.32,0.32,0.32,2.24
480732456233,Amazon Virtual Private Cloud,12.29,12.23,12.25,85.92
480732456233,AWS Secrets Manager,0,0,0,0
480732456233,Amazon Managed Streaming for Apache Kafka,10.99,11,11,76.95
480732456233,Amazon Simple Storage Service,26.86,27.67,26.88,179.82
480732456233,AWS CloudTrail,0,0,0,0
480732456233,Amazon DynamoDB,0.02,0.02,0.02,0.14
480732456233,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
480732456233,AmazonCloudWatch,2.55,2.52,2.53,17.7
480732456233,AWS Lambda,0,0,0,0
480732456233,AWS Step Functions,0,0,0,0
480732456233,AWS Glue,0,0,0,0
481935107677,AWS Service Catalog,0.01,0.01,0,0.06
481935107677,EC2 - Other,5.69,5.71,5.68,39.91
481935107677,Amazon Simple Workflow Service,0,0,0,0
481935107677,Amazon Elastic Load Balancing,1.21,1.21,1.21,8.47
481935107677,AWS Cost Explorer,0.1,0.08,0.07,0.59
481935107677,Amazon Simple Queue Service,0,0,0,0
481935107677,Amazon Elastic Compute Cloud - Compute,8.04,8.13,7.97,56.1
481935107677,AWS Key Management Service,0.27,0.27,0.28,1.9
481935107677,Amazon Simple Notification Service,0,0,0,0
481935107677,Amazon EC2 Container Registry (ECR),0.01,0.01,0.01,0.07
481935107677,Amazon Virtual Private Cloud,10.87,11.39,11.39,75.45
481935107677,AWS Secrets Manager,0.04,0.04,0.04,0.28
481935107677,Amazon Simple Storage Service,1.54,1.54,1.54,10.77
481935107677,Amazon QuickSight,2,2,2,14
481935107677,AWS CloudTrail,0,0,0,0
481935107677,Amazon Route 53,0,0,0,0
481935107677,AWS Config,0.23,0.13,0.12,0.99
481935107677,AmazonCloudWatch,0.09,0.09,0.08,0.59
481935107677,AWS Lambda,0,0,0,0
481935107677,AWS Step Functions,0,0,0,0
481935107677,Amazon Relational Database Service,0.87,0.87,0.87,6.09
481935107677,AWS Glue,0,0,0,0
492902601864,AWS Service Catalog,0.01,0.01,0,0.06
492902601864,EC2 - Other,5.48,5.48,5.43,37.27
492902601864,Amazon Simple Workflow Service,0,0,0,0
492902601864,Amazon Elastic Load Balancing,1.15,1.15,1.15,8.05
492902601864,AWS Cost Explorer,0.09,0.12,0.11,0.83
492902601864,Amazon Simple Queue Service,0,0,0,0
492902601864,Amazon Elastic Compute Cloud - Compute,1.25,1.3,1.25,6.82
492902601864,AWS Key Management Service,0.34,0.34,0.34,2.38
492902601864,Amazon Simple Notification Service,0,0,0,0
492902601864,Amazon Virtual Private Cloud,11.71,11.71,11.71,81.83
492902601864,CloudWatch Events,0,0,0,0
492902601864,AWS Secrets Manager,0,0,0,0
492902601864,Amazon Simple Storage Service,0.05,0.05,0.1,0.36
492902601864,AWS CloudTrail,0,0,0,0
492902601864,Amazon DynamoDB,0.13,0.13,0.13,0.91
492902601864,Amazon Route 53,0.01,0,0,0.05
492902601864,AmazonCloudWatch,0.23,0.23,0.22,1.5
492902601864,AWS Step Functions,0,0,0,0
492902601864,AWS Glue,0,0,0,0
494799526181,AWS Service Catalog,0.02,0.02,0.01,0.13
494799526181,AWS Backup,0,0,0,0
494799526181,EC2 - Other,7.88,7.89,7.89,53.93
494799526181,Amazon Simple Workflow Service,0,0,0,0
494799526181,Amazon Elastic Load Balancing,1.75,1.74,1.75,12.16
494799526181,AWS Cost Explorer,0.01,0.02,0.01,0.12
494799526181,Amazon Simple Email Service,0,0,0,0
494799526181,Amazon Simple Queue Service,0,0,0,0
494799526181,Amazon Elastic Compute Cloud - Compute,11.95,11.94,11.95,80.29
494799526181,AWS Key Management Service,0,0,0.01,0.01
494799526181,Amazon Simple Notification Service,0,0,0,0
494799526181,Amazon EC2 Container Registry (ECR),0.01,0.01,0.01,0.07
494799526181,Amazon Virtual Private Cloud,9.62,9.76,9.76,67.12
494799526181,CloudWatch Events,0,0,0,0
494799526181,AWS Secrets Manager,0.1,0.11,0.11,0.76
494799526181,Amazon Simple Storage Service,0.11,0.11,0.12,0.76
494799526181,AWS CloudTrail,0,0,0,0
494799526181,Amazon DynamoDB,0.02,0.02,0.02,0.14
494799526181,AmazonCloudWatch,0.22,0.22,0.22,1.5
494799526181,Amazon Elastic File System,0,0,0,0
494799526181,AWS Lambda,0,0,0,0
494799526181,AWS CloudFormation,0,0,0,0
494799526181,AWS Step Functions,0,0,0,0
494799526181,Amazon Relational Database Service,0.01,0.01,0.01,0.07
494799526181,AWS Glue,0,0,0,0
495419344110,AWS Service Catalog,0.01,0.01,0,0.06
495419344110,EC2 - Other,37.59,66.09,63.81,315.12
495419344110,Amazon Simple Workflow Service,0,0,0,0
495419344110,Amazon Elastic Load Balancing,3.46,3.46,3.46,24.21
495419344110,AWS Cost Explorer,0.14,0.18,0.12,1
495419344110,Amazon Simple Queue Service,0,0,0,0
495419344110,Amazon Elastic Compute Cloud - Compute,102.61,180.75,185.33,858.79
495419344110,AWS Key Management Service,0,0,0.01,0.01
495419344110,Amazon Simple Notification Service,0,0,0,0
495419344110,Amazon Virtual Private Cloud,13.71,13.73,13.74,95.84
495419344110,CloudWatch Events,0,0,0,0
495419344110,AWS Secrets Manager,0.03,0.03,0.03,0.21
495419344110,Amazon Elastic MapReduce,50.45,105,105.15,447.37
495419344110,Amazon Simple Storage Service,83.04,86.3,85.96,586.4
495419344110,AWS CloudTrail,0,0,0,0
495419344110,Amazon DynamoDB,0.15,0.15,0.15,1.05
495419344110,Amazon Route 53,0,0,0,0
495419344110,AmazonCloudWatch,0.29,0.29,0.29,2.03
495419344110,AWS Lambda,0,0,0,0
495419344110,AWS Step Functions,0,0,0,0
495419344110,AWS Glue,0,0,0,0
505767364771,AWS Service Catalog,0,0.01,0,0.04
505767364771,EC2 - Other,16.18,16.18,16.18,113.25
505767364771,Amazon Simple Workflow Service,0,0,0,0
505767364771,Amazon Elastic Load Balancing,1.15,1.15,1.15,8.05
505767364771,AWS Cost Explorer,0.01,0.03,0.01,0.15
505767364771,Amazon Simple Queue Service,0,0,0,0
505767364771,Amazon Elastic Compute Cloud - Compute,153.63,153.63,153.63,1080.99
505767364771,AWS Key Management Service,0.14,0.14,0.14,0.98
505767364771,Amazon Simple Notification Service,0,0,0,0
505767364771,Amazon Virtual Private Cloud,6.24,6.24,6.24,43.68
505767364771,AWS Secrets Manager,0.01,0.01,0.01,0.07
505767364771,Amazon Simple Storage Service,0.02,0.02,0.02,0.14
505767364771,AWS CloudTrail,0,0,0,0
505767364771,Amazon DynamoDB,0.21,0.21,0.21,1.47
505767364771,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
505767364771,Amazon Route 53,0,0,0,0
505767364771,AmazonCloudWatch,4.3,4.2,4.19,29.61
505767364771,AWS Step Functions,0,0,0,0
505767364771,Amazon Relational Database Service,0.01,0.01,0.01,0.07
505767364771,AWS Glue,0,0,0,0
510772292268,AWS Service Catalog,0.01,0.01,0,0.06
510772292268,EC2 - Other,3.63,3.6,3.6,25.24
510772292268,Amazon Simple Workflow Service,0,0,0,0
510772292268,Amazon Elastic Load Balancing,1.21,1.2,1.2,8.41
510772292268,AWS Cost Explorer,0.04,0.05,0.03,0.27
510772292268,Amazon Simple Queue Service,0,0,0,0
510772292268,Amazon Elastic Compute Cloud - Compute,7.1,7.38,7.1,50.26
510772292268,AWS Key Management Service,0,0,0,0
510772292268,Amazon Simple Notification Service,0,0,0,0
510772292268,Amazon Virtual Private Cloud,4.93,4.92,4.92,34.46
510772292268,AWS Secrets Manager,0,0,0,0
510772292268,Amazon Simple Storage Service,0.02,0.02,0.03,0.15
510772292268,AWS CloudTrail,0,0,0,0
510772292268,Amazon DynamoDB,0.02,0.02,0.02,0.14
510772292268,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
510772292268,AmazonCloudWatch,0.11,0.11,0.11,0.77
510772292268,AWS CloudFormation,0,0,0,0
510772292268,AWS Step Functions,0,0,0,0
510772292268,AWS Glue,0,0,0,0
522974168642,AWS Service Catalog,0.02,0.02,0.01,0.13
522974168642,EC2 - Other,264.38,264.45,264.71,2080.75
522974168642,Amazon Simple Workflow Service,0,0,0,0
522974168642,Amazon Elastic Load Balancing,32.25,32.18,32.61,227.7
522974168642,AWS Cost Explorer,0.08,0.1,0.08,0.64
522974168642,Amazon Simple Queue Service,0,0,0,0
522974168642,Amazon Elastic Compute Cloud - Compute,139.46,141.99,139.07,962.55
522974168642,AWS Key Management Service,0,0.01,0.01,0.02
522974168642,Amazon Simple Notification Service,0,0,0,0
522974168642,Amazon Virtual Private Cloud,14.71,14.72,14.71,102.98
522974168642,CloudWatch Events,0,0,0,0
522974168642,AWS Secrets Manager,0.05,0.05,0.05,0.35
522974168642,Amazon Simple Storage Service,6.57,6.56,6.54,46.24
522974168642,AWS CloudTrail,0,0,0,0
522974168642,Amazon DynamoDB,0.22,0.22,0.22,1.54
522974168642,AmazonCloudWatch,1.21,1.21,1.21,8.47
522974168642,AWS Lambda,0.03,0.03,0.03,0.21
522974168642,AWS Step Functions,0,0,0,0
522974168642,AWS Glue,0,0,0,0
541095382258,AWS Key Management Service,0.07,0.07,0.07,0.49
541095382258,AWS Service Catalog,0.01,0.01,0,0.06
541095382258,Amazon Simple Notification Service,0,0,0,0
541095382258,Amazon Virtual Private Cloud,6,6,6,42
541095382258,AmazonCloudWatch,0.46,0.46,0.46,3.22
541095382258,EC2 - Other,2.69,2.69,2.69,18.83
541095382258,Amazon Simple Workflow Service,0,0,0,0
541095382258,AWS Step Functions,0,0,0,0
541095382258,Amazon CloudFront,0.03,0.05,0.03,0.26
541095382258,Amazon Elastic Compute Cloud - Compute,0,0,0,0
541095382258,Amazon Simple Storage Service,0.44,0.27,0.03,1.71
541095382258,AWS Secrets Manager,0.19,0.2,0.2,1.39
541095382258,AWS Glue,0,0,0,0
541095382258,AWS Cost Explorer,0.06,0.06,0.05,0.41
541095382258,Amazon Simple Queue Service,0,0,0,0
541095382258,AWS CloudTrail,0,0,0,0
546818093346,AWS Service Catalog,0.01,0.02,0.01,0.11
546818093346,Amazon ElastiCache,6.99,6.84,6.91,62.22
546818093346,EC2 - Other,96.24,96.89,97.64,675.42
546818093346,Amazon Simple Workflow Service,0,0,0,0
546818093346,Amazon Elastic Load Balancing,9.72,9.77,9.73,68.18
546818093346,AWS Cost Explorer,0.02,0.07,0.05,0.4
546818093346,Amazon Simple Queue Service,0,0,0,0
546818093346,Amazon Elastic Compute Cloud - Compute,193.03,194.01,191.98,1345.69
546818093346,AWS Key Management Service,0.1,0.11,0.11,0.72
546818093346,Amazon Simple Notification Service,0,0,0,0
546818093346,Amazon EC2 Container Registry (ECR),3.07,3.07,3.08,21.5
546818093346,Amazon Virtual Private Cloud,27.2,27.21,27.21,190.5
546818093346,CloudWatch Events,0,0,0,0
546818093346,AWS Secrets Manager,0.19,0.19,0.19,1.33
546818093346,Amazon Managed Streaming for Apache Kafka,48.84,48.85,48.84,341.92
546818093346,Amazon Simple Storage Service,7.92,7.76,7.87,55.93
546818093346,AWS CloudTrail,0,0,0,0
546818093346,Amazon DynamoDB,23.09,23.09,23.09,161.63
546818093346,Amazon Elastic Container Service for Kubernetes,14.4,14.4,14.4,100.8
546818093346,Amazon Route 53,0,0,0,0
546818093346,Amazon DevOps Guru,0,0,0,0
546818093346,AmazonCloudWatch,3.33,3.34,3.33,23.3
546818093346,Amazon Elastic File System,3.74,3.73,3.74,26.12
546818093346,AWS Lambda,0.82,0.82,0.82,5.74
546818093346,Amazon OpenSearch Service,24.25,24.09,23.93,168.8
546818093346,AWS Step Functions,0,0,0,0
546818093346,AWS Direct Connect,0,0,0,0
546818093346,AWS Glue,0,0,0,0
548411824430,AWS Service Catalog,0.02,0.02,0.01,0.13
548411824430,AWS Backup,0.02,0.02,0.02,0.14
548411824430,Amazon ElastiCache,0,0,0,0
548411824430,EC2 - Other,2.76,2.76,2.76,19.36
548411824430,Amazon Simple Workflow Service,0,0,0,0
548411824430,Amazon Elastic Load Balancing,0.57,0.57,0.57,3.99
548411824430,AWS Cost Explorer,0.04,0.06,0.05,0.41
548411824430,Amazon Simple Queue Service,0.04,0.04,0.04,0.28
548411824430,Amazon Elastic Compute Cloud - Compute,2.97,2.97,2.97,20.79
548411824430,AWS Key Management Service,0,0,0.01,0.01
548411824430,Amazon Simple Notification Service,0,0,0,0
548411824430,Amazon Virtual Private Cloud,3.24,3.24,3.24,22.69
548411824430,AWS Secrets Manager,0.07,0.07,0.07,0.49
548411824430,Amazon Simple Storage Service,0.01,0.01,0.01,0.07
548411824430,AWS CloudTrail,0,0,0,0
548411824430,Amazon DynamoDB,0.04,0.04,0.04,0.28
548411824430,AmazonCloudWatch,0.07,0.07,0.07,0.49
548411824430,Amazon Elastic File System,0.08,0.08,0.08,0.56
548411824430,AWS Step Functions,0,0,0,0
548411824430,Amazon Relational Database Service,0.01,0.01,0.01,0.07
548411824430,AWS Glue,0,0,0,0
562921704166,AWS Key Management Service,0,0,0.01,0.01
562921704166,AWS Service Catalog,0,0.02,0.01,0.06
562921704166,Amazon Simple Notification Service,0,0,0,0
562921704166,Amazon Virtual Private Cloud,12.93,12.92,12.92,90.46
562921704166,AmazonCloudWatch,0.05,0.05,0.05,0.35
562921704166,EC2 - Other,83.23,83.26,83.05,581.47
562921704166,Amazon Simple Workflow Service,0,0,0,0
562921704166,AWS Step Functions,0,0,0,0
562921704166,Amazon Elastic Compute Cloud - Compute,20.1,20.1,20.1,140.7
562921704166,Amazon Simple Storage Service,0.01,0.01,0.01,0.07
562921704166,AWS Secrets Manager,0,0,0,0
562921704166,AWS Glue,0,0,0,0
562921704166,Amazon Elastic Load Balancing,1.94,1.97,1.96,12.86
562921704166,AWS Cost Explorer,0.02,0.07,0.05,0.4
562921704166,Amazon Simple Queue Service,0,0,0,0
562921704166,AWS CloudTrail,0,0,0,0
562921704166,Amazon DynamoDB,0.02,0.02,0.02,0.14
564188254156,AWS Service Catalog,0.01,0.01,0.01,0.07
564188254156,EC2 - Other,559.12,497.92,491.4,3851.47
564188254156,Amazon Simple Workflow Service,0,0,0,0
564188254156,Amazon Elastic Load Balancing,1.15,1.15,1.15,8.05
564188254156,AWS Cost Explorer,0.22,0.14,0.09,0.79
564188254156,Amazon Simple Queue Service,0,0,0,0
564188254156,Amazon Elastic Compute Cloud - Compute,1020.06,890.01,852.43,7005.02
564188254156,AWS Key Management Service,0.65,0.65,0.66,4.54
564188254156,Amazon Simple Notification Service,0,0,0,0
564188254156,Amazon EC2 Container Registry (ECR),0.17,0.17,0.17,1.19
564188254156,Amazon SageMaker,0.02,0.02,0.02,0.14
564188254156,Amazon Virtual Private Cloud,47.23,47.02,47.14,328.8
564188254156,CloudWatch Events,0.01,0.01,0.01,0.05
564188254156,AWS Secrets Manager,0.09,0.09,0.09,0.63
564188254156,Amazon Elastic MapReduce,620.48,520.11,487.6,4249.27
564188254156,Amazon QuickSight,4.8,4.8,4.8,33.6
564188254156,AWS CloudTrail,0,0,0,0
564188254156,Amazon DynamoDB,0.47,0.47,0.47,3.29
564188254156,Amazon Elastic Container Service for Kubernetes,28.8,21.67,16.8,182.47
564188254156,Amazon Simple Storage Service,764.68,785.51,748.34,5271.47
564188254156,Amazon Location Service,0,0,0,0
564188254156,AWS Config,0.08,0.1,0.08,0.87
564188254156,AmazonCloudWatch,25.11,24.79,24.41,175.25
564188254156,Amazon Elastic File System,0.14,0.14,0.14,0.98
564188254156,AWS Lambda,0,0,0,0
564188254156,AWS Step Functions,0,0,0,0
564188254156,Amazon Relational Database Service,7.09,7.09,7.09,49.64
564188254156,AWS Glue,0.1,0.14,0.1,0.91
567423616371,AWS Service Catalog,0.02,0.02,0.01,0.13
567423616371,AWS Backup,0.01,0.01,0.01,0.07
567423616371,EC2 - Other,2976.09,2971.16,2975.87,21205.43
567423616371,Amazon Simple Workflow Service,0,0,0,0
567423616371,AWS WAF,0.7,0.7,0.7,4.9
567423616371,Amazon SimpleDB,0,0,0,0
567423616371,Amazon Elastic Load Balancing,288.61,290.95,292.99,2037.55
567423616371,AWS Cost Explorer,0.26,0.27,0.25,1.83
567423616371,Amazon Simple Queue Service,0.08,0.08,0.08,0.56
567423616371,Amazon Elastic Compute Cloud - Compute,1908.27,1878.59,1878.15,13093.05
567423616371,AWS Key Management Service,0.21,0.21,0.22,1.48
567423616371,Amazon Simple Notification Service,0.01,0.01,0.01,0.04
567423616371,Amazon EC2 Container Registry (ECR),0.81,0.81,0.81,5.67
567423616371,Amazon SageMaker,1.74,2.95,4.13,14.3
567423616371,Amazon Virtual Private Cloud,61.65,62.99,61.98,430.29
567423616371,CloudWatch Events,0,0,0,0
567423616371,AWS Secrets Manager,0.09,0.09,0.09,0.63
567423616371,Amazon Elastic MapReduce,9.62,9.74,14.17,95.48
567423616371,Amazon QuickSight,0.8,0.8,0.8,5.6
567423616371,AWS CloudTrail,0,0,0,0
567423616371,Amazon DynamoDB,12.61,12.61,12.61,88.27
567423616371,Amazon Elastic Container Service,0.55,1.25,0.59,4.28
567423616371,Amazon Simple Storage Service,360.23,361.78,361.21,2523.14
567423616371,Amazon FSx,0.01,0.01,0.01,0.07
567423616371,Amazon Route 53,80.14,57.37,58.17,452.54
567423616371,Amazon Location Service,0,0,0,0
567423616371,AmazonCloudWatch,16.95,16.32,16.23,114.61
567423616371,Amazon Elastic File System,0,0,0,0
567423616371,AWS Lambda,0.02,0.02,0.02,0.14
567423616371,AWS Step Functions,0.34,0.35,0.33,2.51
567423616371,AWS Direct Connect,2.88,2.88,2.88,20.16
567423616371,AWS Glue,0.17,0.17,0.17,1.19
567423616371,Amazon CloudFront,0.06,0.08,0.08,0.5
576293063887,AWS Service Catalog,0.01,0.02,0.01,0.11
576293063887,Amazon ElastiCache,18.31,17.38,17.62,124.55
576293063887,EC2 - Other,89.94,88,87.99,624.45
576293063887,Amazon Simple Workflow Service,0,0,0,0
576293063887,Amazon Elastic Load Balancing,8.08,8.06,8.06,56.38
576293063887,AWS Cost Explorer,0.05,0.07,0.05,0.43
576293063887,Amazon Simple Queue Service,0,0,0,0
576293063887,Amazon Elastic Compute Cloud - Compute,69.43,66.87,67.86,487.24
576293063887,AWS Key Management Service,0.41,0.41,0.41,2.87
576293063887,Amazon Simple Notification Service,0,0,0,0
576293063887,Amazon EC2 Container Registry (ECR),1.01,1.01,1.01,7.04
576293063887,Amazon Virtual Private Cloud,24.89,24.88,24.88,174.19
576293063887,CloudWatch Events,0,0,0,0
576293063887,AWS Secrets Manager,1.32,1.33,1.34,9.27
576293063887,Amazon Managed Streaming for Apache Kafka,15.72,15.73,15.73,110.1
576293063887,Amazon Simple Storage Service,8.55,8.58,8.6,59.92
576293063887,AWS CloudTrail,0,0,0,0
576293063887,Amazon DynamoDB,0.43,0.43,0.43,3.01
576293063887,Amazon Elastic Container Service for Kubernetes,28.8,28.8,28.8,201.6
576293063887,Amazon Route 53,0.01,0.01,0.01,0.07
576293063887,Amazon Keyspaces (for Apache Cassandra),0,0,0,0
576293063887,AmazonCloudWatch,1.77,1.68,1.7,12.39
576293063887,Amazon Elastic File System,0,0,0,0
576293063887,AWS Lambda,0,0,0,0
576293063887,AWS Step Functions,0,0,0,0
576293063887,Amazon Relational Database Service,196.07,190.01,194.09,1344.65
576293063887,AWS Glue,0,0,0,0
576911611801,AWS Key Management Service,0.01,0.01,0.01,0.06
576911611801,AWS Service Catalog,0.01,0.02,0.01,0.09
576911611801,Amazon Elastic File System,0,0,0,0
576911611801,AWS Lambda,0,0,0,0
576911611801,Amazon Simple Notification Service,0,0,0,0
576911611801,Amazon Virtual Private Cloud,1.68,1.68,1.68,11.76
576911611801,AmazonCloudWatch,0.13,0.13,0.13,0.91
576911611801,EC2 - Other,2.85,2.85,2.85,19.95
576911611801,Amazon Simple Workflow Service,0,0,0,0
576911611801,AWS Step Functions,0,0,0,0
576911611801,Amazon Elastic Compute Cloud - Compute,0,0,0,0
576911611801,Amazon Simple Storage Service,0,0,0.01,0.01
576911611801,AWS Glue,0,0,0,0
576911611801,AWS Secrets Manager,0.08,0.08,0.08,0.56
576911611801,AWS Cost Explorer,0.11,0.12,0.11,0.82
576911611801,Amazon Simple Queue Service,0,0,0,0
576911611801,AWS CloudTrail,0,0,0,0
576911611801,Amazon DynamoDB,0.26,0.26,0.26,1.82
611670160261,AWS Service Catalog,0,0.01,0,0.05
611670160261,AWS Backup,0,0,0,0
611670160261,EC2 - Other,23.41,23.33,22.65,163.98
611670160261,Amazon Simple Workflow Service,0,0,0,0
611670160261,Amazon Elastic Load Balancing,1.15,1.15,1.15,8.05
611670160261,AWS Cost Explorer,0.01,0.07,0.05,0.35
611670160261,Amazon Simple Queue Service,0,0,0,0
611670160261,Amazon Elastic Compute Cloud - Compute,25.4,25.98,25.9,187
611670160261,AWS Key Management Service,0,0,0.01,0.01
611670160261,Amazon Simple Notification Service,0,0,0,0
611670160261,Amazon EC2 Container Registry (ECR),2.5,2.5,2.51,17.51
611670160261,Amazon Virtual Private Cloud,9.68,9.7,9.68,61.16
611670160261,CloudWatch Events,0,0,0,0
611670160261,AWS Secrets Manager,1.7,1.71,1.72,11.9
611670160261,Amazon Simple Storage Service,0.01,0.01,0.01,0.06
611670160261,AWS CloudTrail,0,0,0,0
611670160261,Amazon DynamoDB,0.02,0.02,0.02,0.14
611670160261,Amazon Elastic Container Service for Kubernetes,2.4,2.4,2.4,16.8
611670160261,Amazon Route 53,0.01,0.01,0.02,0.08
611670160261,AmazonCloudWatch,0.35,0.35,0.35,2.45
611670160261,Amazon Elastic File System,0,0,0,0
611670160261,AWS Step Functions,0,0,0,0
611670160261,AWS Glue,0,0,0,0
615069360012,AWS Service Catalog,0.02,0.02,0.01,0.12
615069360012,AWS Backup,0,0,0.01,0.01
615069360012,EC2 - Other,68.31,68.16,68.18,477.14
615069360012,Amazon Simple Workflow Service,0,0,0,0
615069360012,Amazon Elastic Load Balancing,2.89,2.88,2.88,20.17
615069360012,AWS Cost Explorer,0.02,0.07,0.05,0.4
615069360012,Amazon Simple Queue Service,0,0,0,0
615069360012,Amazon Elastic Compute Cloud - Compute,54.68,54.59,54.24,376.99
615069360012,AWS Key Management Service,0,0,0.01,0.01
615069360012,Amazon Simple Notification Service,0,0,0,0
615069360012,Amazon Virtual Private Cloud,21.1,21.28,21.28,147.82
615069360012,AWS Secrets Manager,0.1,0.11,0.11,0.76
615069360012,Amazon Simple Storage Service,5.96,6.08,6.41,41.82
615069360012,AWS CloudTrail,0,0,0,0
615069360012,Amazon DynamoDB,0.02,0.02,0.02,0.14
615069360012,AmazonCloudWatch,0.14,0.14,0.14,0.98
615069360012,Amazon Elastic File System,1.05,0.86,0.03,2.33
615069360012,AWS Step Functions,0,0,0,0
615069360012,AWS Glue,0,0,0,0
625612021127,AWS Service Catalog,0.01,0.01,0,0.05
625612021127,AWS Backup,0.01,0.01,0.01,0.07
625612021127,EC2 - Other,10.73,10.58,10.45,76.55
625612021127,Amazon Simple Workflow Service,0,0,0,0
